,name,path,cone
1349,172_8bee43feb66c82de3505e4e813f93a838806ab2229858977efa6dbd7be029058f4feab7adf2988725163c58c6b86fa461528b1cc9105f3fb9afad9e52a035d52_44.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/172_8bee43feb66c82de3505e4e813f93a838806ab2229858977efa6dbd7be029058f4feab7adf2988725163c58c6b86fa461528b1cc9105f3fb9afad9e52a035d52_44.jpg,"[[(730.05, 252.11), (732.33, 267.29), (732.84, 273.88), (734.86, 274.13), (732.58, 276.66), (723.98, 276.66), (724.48, 271.09), (727.27, 252.87)], [(741.7, 244.51), (741.44, 266.03), (743.0, 267.0), (741.44, 267.8), (735.12, 267.8), (736.13, 265.78), (738.66, 244.26)], [(556.99, 244.33), (558.74, 263.84), (561.91, 264.54), (561.03, 266.83), (549.25, 267.35), (549.25, 265.07), (551.19, 264.54), (554.0, 244.0)], [(443.0, 240.0), (444.49, 255.89), (446.69, 256.62), (446.69, 258.09), (443.76, 258.7), (438.63, 258.7), (438.63, 255.77), (439.61, 255.4), (440.95, 240.14)], [(485.31, 238.28), (487.59, 252.34), (480.0, 253.0), (481.26, 250.58), (482.85, 237.58)]]"
1350,173_8bee43feb66c82de3505e4e813f93a838806ab2229858977efa6dbd7be029058f4feab7adf2988725163c58c6b86fa461528b1cc9105f3fb9afad9e52a035d52_50.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/173_8bee43feb66c82de3505e4e813f93a838806ab2229858977efa6dbd7be029058f4feab7adf2988725163c58c6b86fa461528b1cc9105f3fb9afad9e52a035d52_50.jpg,"[[(499.0, 256.0), (503.56, 281.41), (506.29, 281.41), (505.99, 284.14), (500.0, 285.0), (492.62, 285.05), (492.32, 281.71), (494.44, 281.41), (495.66, 255.89)], [(552.0, 247.0), (554.14, 268.79), (557.3, 268.97), (557.13, 271.08), (549.22, 272.31), (544.0, 272.0), (545.88, 269.67), (547.28, 269.5), (549.39, 247.53)], [(693.33, 253.8), (696.36, 279.31), (698.49, 280.83), (695.76, 282.96), (688.47, 282.96), (687.56, 277.19), (688.77, 253.8)], [(687.25, 277.79), (691.2, 298.45), (693.93, 299.36), (693.02, 302.09), (687.56, 303.31), (679.96, 303.31), (676.32, 301.79), (679.96, 299.05), (683.0, 276.58)]]"
1351,174_8bee43feb66c82de3505e4e813f93a838806ab2229858977efa6dbd7be029058f4feab7adf2988725163c58c6b86fa461528b1cc9105f3fb9afad9e52a035d52_9.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/174_8bee43feb66c82de3505e4e813f93a838806ab2229858977efa6dbd7be029058f4feab7adf2988725163c58c6b86fa461528b1cc9105f3fb9afad9e52a035d52_9.jpg,"[[(520.62, 227.31), (522.73, 243.13), (517.46, 244.19), (517.81, 227.49)], [(497.59, 231.36), (499.53, 244.01), (500.93, 245.42), (498.47, 246.47), (493.9, 246.47), (494.78, 244.36), (494.43, 231.53)], [(621.19, 232.69), (621.49, 246.96), (623.62, 247.88), (623.0, 250.0), (614.51, 250.61), (616.33, 246.96), (617.85, 232.39)], [(585.0, 228.0), (587.59, 244.54), (581.26, 244.89), (582.67, 228.72)]]"
1352,175_710ae285be601378227f69eae3a4e971c3631432637c71ed945042475825ad3d176b07844e92efd7de5458e78d94a624b212f5293101ceb78774eeb04b0ed800_62.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/175_710ae285be601378227f69eae3a4e971c3631432637c71ed945042475825ad3d176b07844e92efd7de5458e78d94a624b212f5293101ceb78774eeb04b0ed800_62.jpg,"[[(412.55, 160.79), (413.31, 180.02), (408.76, 179.52), (410.02, 161.29)], [(433.22, 163.6), (432.17, 187.64), (427.31, 187.64), (430.0, 164.0)], [(432.27, 192.32), (433.0, 205.0), (420.37, 204.98), (419.87, 191.06)], [(472.84, 193.89), (473.6, 235.4), (480.18, 240.46), (479.68, 243.25), (468.29, 243.25), (455.0, 235.0), (463.0, 234.0), (469.55, 192.63)], [(538.0, 206.0), (538.44, 270.95), (559.0, 275.32), (552.44, 283.63), (510.45, 274.45), (518.32, 266.14), (528.38, 268.76), (532.76, 206.22)], [(592.68, 298.06), (610.17, 302.88), (605.36, 310.75), (556.81, 305.06), (564.25, 294.57), (578.68, 295.88), (594.87, 221.96), (599.68, 222.84), (601.0, 224.0)], [(667.47, 235.96), (659.16, 297.19), (671.41, 302.0), (672.28, 305.06), (644.29, 309.44), (636.42, 305.5), (637.73, 300.25), (646.04, 297.19), (660.91, 236.83)], [(642.09, 254.22), (633.78, 319.22), (633.02, 328.29), (643.6, 328.29), (650.4, 339.63), (595.99, 341.89), (595.23, 328.29), (616.0, 325.0), (632.26, 254.98)]]"
1353,176_710ae285be601378227f69eae3a4e971c3631432637c71ed945042475825ad3d176b07844e92efd7de5458e78d94a624b212f5293101ceb78774eeb04b0ed800_74.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/176_710ae285be601378227f69eae3a4e971c3631432637c71ed945042475825ad3d176b07844e92efd7de5458e78d94a624b212f5293101ceb78774eeb04b0ed800_74.jpg,"[[(731.0, 289.0), (725.23, 328.61), (715.03, 369.06), (708.47, 400.77), (724.14, 403.33), (724.5, 420.09), (661.08, 413.9), (664.73, 394.21), (689.88, 394.21), (724.5, 285.6)], [(623.47, 252.58), (624.34, 276.63), (620.41, 346.18), (644.0, 352.0), (637.03, 365.86), (583.67, 355.36), (580.17, 350.99), (587.17, 340.05), (607.72, 342.68), (618.66, 250.83)], [(513.31, 210.64), (515.43, 227.34), (510.88, 279.59), (523.94, 288.7), (523.63, 292.04), (504.0, 294.0), (485.0, 278.0), (499.0, 275.0), (510.27, 211.25)], [(431.97, 209.24), (448.06, 208.94), (448.98, 226.25), (430.75, 228.38), (430.75, 220.18), (424.98, 215.32), (429.84, 214.4)], [(447.15, 177.05), (445.94, 207.42), (438.0, 209.0), (442.0, 177.0)], [(419.21, 166.72), (420.12, 204.38), (411.31, 205.6), (411.31, 201.34), (416.17, 167.02)]]"
1356,179_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_58.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/179_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_58.jpg,"[[(489.0, 254.0), (491.0, 271.0), (491.9, 291.42), (500.55, 291.2), (501.6, 295.42), (476.71, 299.01), (474.81, 293.52), (483.88, 291.63), (486.0, 255.0)], [(367.0, 243.0), (368.26, 261.11), (363.0, 261.0), (365.0, 243.0)], [(239.81, 247.11), (238.93, 263.29), (258.18, 258.48), (275.23, 253.23), (290.1, 247.11), (292.29, 238.36), (283.11, 237.93), (262.11, 243.17)], [(662.0, 294.0), (666.8, 354.68), (666.8, 375.67), (686.22, 379.35), (681.5, 389.32), (667.85, 394.57), (632.0, 384.0), (644.24, 372.52), (652.11, 372.0), (655.26, 293.27)], [(537.57, 288.36), (540.0, 315.0), (540.61, 341.21), (542.43, 362.17), (560.96, 367.33), (560.96, 369.46), (546.08, 375.84), (510.54, 366.73), (510.24, 363.69), (527.25, 363.99), (531.0, 359.0), (532.41, 287.76)], [(420.0, 274.0), (422.53, 283.57), (424.04, 300.53), (426.83, 330.9), (438.22, 335.46), (437.97, 338.24), (422.53, 342.04), (407.09, 333.68), (407.59, 330.65), (415.44, 330.9), (416.0, 328.0), (416.0, 274.0)], [(387.0, 264.0), (390.95, 296.07), (392.54, 309.26), (395.35, 309.96), (396.0, 315.0), (382.0, 316.0), (380.76, 311.37), (384.0, 309.0), (383.92, 264.61)], [(432.0, 265.0), (433.49, 295.11), (435.78, 297.57), (439.0, 298.0), (443.0, 298.0), (444.0, 302.0), (425.41, 303.72), (425.05, 300.56), (427.87, 299.68), (427.69, 264.7)], [(120.0, 276.0), (121.91, 296.5), (122.92, 299.54), (126.21, 300.27), (123.17, 303.31), (113.05, 303.06), (115.83, 301.79), (116.59, 276.51)], [(142.0, 269.0), (145.19, 290.43), (147.73, 291.92), (149.0, 297.0), (135.83, 298.53), (135.83, 292.71), (138.36, 290.91), (138.36, 269.17)], [(360.24, 261.32), (372.68, 261.11), (372.68, 263.64), (376.9, 263.64), (376.9, 265.75), (372.68, 267.43), (360.24, 267.86)], [(375.62, 240.46), (375.93, 254.74), (379.0, 258.0), (370.0, 258.0), (372.89, 254.74), (373.2, 239.86)], [(348.19, 249.58), (349.42, 264.52), (352.41, 264.7), (351.88, 266.28), (344.67, 266.46), (345.55, 264.52), (346.26, 249.23)], [(191.23, 260.62), (193.13, 277.07), (190.0, 278.0), (189.12, 260.83)], [(199.0, 257.0), (200.72, 273.91), (200.72, 276.44), (197.34, 277.07), (197.34, 273.28), (197.13, 256.82)], [(217.05, 256.62), (218.87, 269.08), (214.31, 269.08), (215.0, 257.0)]]"
1357,17_4dea2426effb9c4afb45c157f44e2f13afa886e3fd062b2f424ba6bae3a52a4db46c9e6ea11bbc3eb953326b0d2d14a134ae6f0924d8da82267a9e7f77c06048_72.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/17_4dea2426effb9c4afb45c157f44e2f13afa886e3fd062b2f424ba6bae3a52a4db46c9e6ea11bbc3eb953326b0d2d14a134ae6f0924d8da82267a9e7f77c06048_72.jpg,"[[(267.51, 267.72), (268.0, 272.0), (265.89, 271.98), (266.09, 267.92)], [(42.17, 294.76), (43.72, 307.87), (44.0, 311.0), (40.0, 311.0), (39.91, 294.2)], [(200.02, 273.8), (200.16, 279.72), (197.9, 279.72), (198.47, 273.94)], [(52.0, 300.0), (53.0, 306.0), (54.0, 315.0), (55.7, 317.46), (50.34, 317.74), (47.8, 316.05), (49.64, 315.76), (49.78, 299.7)], [(167.0, 284.85), (168.18, 291.28), (168.69, 297.54), (168.01, 298.55), (163.28, 298.55), (163.61, 293.14), (164.63, 284.69)], [(78.0, 303.0), (79.81, 321.02), (77.58, 321.83), (74.53, 321.22), (75.0, 303.0)], [(119.21, 288.04), (120.2, 293.68), (120.2, 297.62), (117.0, 298.0), (116.81, 292.97), (117.66, 288.04)]]"
1358,180_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_62.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/180_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_62.jpg,"[[(290.61, 242.97), (291.62, 258.41), (288.0, 259.0), (288.0, 243.0)], [(446.0, 257.0), (445.54, 295.96), (451.92, 298.39), (451.31, 300.51), (444.33, 301.42), (440.08, 301.12), (434.31, 298.08), (436.74, 296.56), (438.86, 295.65), (441.0, 257.0)], [(408.43, 259.3), (410.86, 291.19), (417.84, 291.8), (418.45, 294.23), (414.5, 294.83), (405.69, 294.83), (400.53, 293.31), (400.53, 291.49), (405.0, 290.0), (405.0, 260.0)], [(393.0, 258.0), (395.99, 283.08), (394.52, 285.83), (387.98, 285.83), (390.72, 283.51), (391.14, 256.72)], [(380.0, 234.0), (389.0, 242.0), (390.6, 249.58), (389.08, 255.04), (396.07, 254.13), (396.67, 241.07), (389.0, 232.0)], [(293.73, 240.95), (294.46, 257.35), (311.22, 252.98), (329.81, 245.69), (343.3, 239.13), (343.3, 230.02), (330.9, 233.66), (314.5, 238.76)], [(145.19, 269.93), (149.24, 299.03), (157.85, 299.29), (157.85, 301.57), (137.1, 303.08), (137.1, 300.55), (143.42, 299.29), (142.66, 269.67)], [(164.0, 266.0), (167.97, 292.96), (174.3, 292.96), (174.3, 296.0), (157.34, 297.52), (157.09, 295.49), (162.41, 292.45), (161.9, 266.13)], [(202.9, 259.3), (205.43, 281.32), (207.46, 282.58), (205.94, 284.86), (196.32, 285.87), (196.58, 283.59), (200.12, 282.33), (200.37, 259.04)], [(279.6, 246.39), (281.0, 263.0), (279.09, 263.6), (276.56, 263.6), (277.32, 246.64)], [(247.45, 254.23), (248.46, 272.71), (243.4, 272.96), (244.41, 253.73)]]"
1359,181_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_74.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/181_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_74.jpg,"[[(284.14, 250.85), (285.9, 268.95), (286.78, 272.82), (283.26, 274.58), (278.34, 274.05), (281.15, 271.94), (282.21, 251.55)], [(262.17, 254.19), (264.45, 278.44), (264.8, 280.9), (268.14, 280.55), (269.2, 281.78), (263.4, 283.72), (254.26, 282.31), (259.0, 281.43), (260.06, 254.89)], [(233.93, 258.9), (237.58, 288.97), (241.22, 289.58), (236.36, 293.22), (225.13, 292.31), (231.0, 290.0), (230.59, 259.21)], [(150.11, 277.12), (154.05, 294.74), (157.39, 316.0), (164.99, 317.22), (153.75, 323.9), (140.08, 322.68), (144.03, 317.83), (147.98, 317.83), (145.0, 278.0)], [(126.0, 276.0), (128.0, 294.0), (133.0, 319.0), (135.02, 320.02), (137.34, 322.76), (138.81, 324.87), (137.55, 328.88), (132.06, 331.41), (125.31, 332.46), (121.52, 330.14), (122.36, 326.77), (125.0, 321.0), (123.0, 278.0)], [(723.1, 299.03), (722.0, 326.0), (718.73, 367.26), (728.79, 365.51), (731.85, 373.82), (696.86, 381.69), (687.24, 373.38), (704.73, 367.26), (718.29, 297.71)], [(652.69, 308.23), (647.0, 385.0), (654.79, 383.81), (663.71, 392.2), (623.82, 402.7), (611.75, 394.83), (610.17, 391.15), (630.64, 386.96), (646.39, 307.18)], [(549.0, 329.0), (549.82, 351.79), (550.0, 394.0), (548.0, 426.0), (544.04, 480.0), (522.0, 480.0), (531.97, 426.84), (537.74, 370.69), (542.99, 327.65)], [(336.75, 239.07), (337.96, 252.43), (347.99, 247.27), (360.0, 242.0), (366.82, 235.42), (367.12, 229.04), (351.33, 235.42)], [(404.78, 239.67), (414.2, 245.45), (426.04, 254.56), (428.17, 255.17), (428.78, 239.68), (424.83, 235.73), (406.3, 231.47)], [(335.0, 239.0), (335.33, 254.87), (330.77, 254.87), (332.0, 239.0)], [(325.0, 241.0), (326.0, 258.0), (323.1, 258.44), (321.33, 257.93), (323.0, 241.0)], [(432.0, 243.0), (434.0, 261.0), (432.0, 261.0), (429.06, 261.41), (429.0, 243.0)], [(473.0, 245.0), (474.31, 264.71), (480.13, 268.26), (478.62, 269.77), (465.45, 269.77), (465.45, 265.73), (470.26, 264.46), (470.77, 246.49)], [(520.38, 249.27), (520.88, 270.53), (525.95, 271.55), (525.44, 273.57), (510.51, 272.56), (510.25, 270.03), (516.0, 269.0), (517.59, 249.02)], [(586.9, 252.99), (588.0, 273.0), (592.59, 273.87), (593.0, 277.0), (577.41, 276.4), (577.62, 274.92), (582.68, 272.18), (584.37, 252.77)], [(657.0, 253.0), (656.93, 274.29), (659.46, 276.61), (649.12, 277.87), (649.12, 275.98), (651.44, 273.45), (654.18, 252.99)], [(292.22, 248.39), (294.33, 266.49), (295.39, 269.48), (292.93, 271.41), (289.59, 270.89), (287.48, 270.36), (289.59, 269.13), (289.94, 248.56)]]"
1360,182_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/182_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_16.jpg,"[[(142.79, 256.71), (125.58, 301.51), (122.54, 309.11), (113.94, 309.11), (108.62, 297.97), (116.0, 294.0), (136.0, 253.0)], [(161.27, 232.92), (167.34, 273.67), (178.48, 277.22), (169.87, 281.27), (150.89, 277.22), (159.0, 272.0), (157.98, 232.92)], [(70.0, 259.0), (81.74, 322.17), (90.85, 323.38), (92.67, 324.6), (76.27, 340.09), (64.12, 339.48), (62.0, 336.0), (72.02, 328.55), (66.55, 258.69)], [(213.0, 267.0), (223.0, 326.0), (229.9, 327.3), (230.5, 332.16), (226.86, 335.81), (218.96, 338.24), (208.03, 337.63), (202.86, 335.2), (203.47, 330.64), (205.6, 327.61), (211.0, 325.0), (207.42, 268.07)], [(243.0, 229.0), (252.54, 284.8), (262.38, 283.67), (267.12, 283.67), (269.31, 288.08), (232.5, 293.51), (228.12, 289.17), (243.0, 285.0), (239.06, 228.27)], [(255.0, 226.0), (262.02, 270.22), (267.12, 269.85), (261.65, 277.11), (251.0, 277.0), (251.81, 274.23), (250.35, 225.39)], [(429.54, 203.36), (431.82, 234.49), (438.4, 237.02), (438.65, 239.55), (428.27, 240.57), (419.41, 236.26), (423.97, 235.0), (425.99, 203.61)], [(458.73, 215.5), (462.67, 238.89), (462.67, 242.53), (454.0, 242.0), (455.99, 216.71)]]"
1361,183_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_37.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/183_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_37.jpg,"[[(307.0, 203.0), (307.19, 224.95), (313.73, 225.8), (313.1, 227.48), (297.28, 227.48), (297.49, 225.59), (302.13, 223.9), (304.45, 202.38)], [(213.0, 220.0), (213.55, 251.58), (215.07, 253.71), (212.34, 256.14), (199.89, 256.14), (200.19, 253.1), (205.96, 250.67), (210.52, 218.17)], [(190.66, 276.69), (207.0, 364.0), (217.96, 365.91), (218.48, 388.48), (214.28, 391.1), (205.36, 391.63), (188.56, 391.63), (186.46, 370.63), (191.0, 366.0), (180.69, 277.21)]]"
1362,184_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_44.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/184_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_44.jpg,"[[(185.0, 223.0), (189.69, 265.22), (196.78, 266.48), (191.21, 269.52), (175.01, 270.05), (178.05, 266.48), (180.83, 266.0), (180.83, 223.48)], [(311.0, 192.0), (311.88, 205.7), (315.54, 205.85), (314.37, 208.77), (303.68, 208.77), (304.41, 206.72), (307.92, 206.58), (308.95, 191.93)], [(158.06, 290.32), (164.18, 327.94), (172.49, 391.36), (183.0, 397.0), (197.0, 415.0), (165.0, 421.0), (138.0, 393.0), (158.06, 389.17), (150.19, 289.01)], [(275.0, 205.0), (279.58, 228.62), (282.96, 229.26), (283.8, 231.58), (275.58, 234.74), (268.19, 234.32), (268.61, 232.0), (272.83, 230.1), (272.41, 205.0)]]"
1363,185_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_64.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/185_a4de96d659d9317f52e4e42debf3ea90321663e6dc2b6f50ac4b251b42bf0ca3799299387f615f6298c7d42ef8dd647ce05d618484fc7fe664a22f1f6317e2a7_64.jpg,"[[(291.04, 183.49), (290.02, 204.5), (291.04, 207.03), (282.94, 207.54), (283.19, 204.25), (284.2, 204.25), (288.25, 182.48)], [(274.0, 197.0), (272.81, 219.89), (280.91, 220.14), (280.91, 222.42), (262.18, 222.92), (261.68, 220.14), (268.76, 219.13), (271.04, 196.09)], [(249.0, 205.0), (251.32, 236.14), (255.63, 237.4), (255.88, 240.19), (243.73, 240.19), (240.44, 236.39), (244.74, 235.63), (245.5, 204.5)], [(234.0, 214.0), (235.45, 257.43), (240.19, 258.88), (235.45, 268.72), (221.23, 267.27), (227.0, 257.0), (230.0, 216.0)]]"
1364,186_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_101.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/186_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_101.jpg,"[[(428.0, 262.0), (428.09, 278.78), (423.35, 279.66), (425.0, 262.0)], [(414.15, 257.64), (413.71, 272.29), (411.07, 272.29), (412.54, 257.64)], [(419.0, 257.0), (420.09, 275.51), (416.14, 275.51), (417.31, 256.61)], [(432.84, 264.33), (433.42, 283.96), (429.0, 284.0), (431.0, 264.0)], [(449.0, 267.0), (451.09, 292.8), (446.0, 294.0), (446.0, 267.0)], [(439.66, 268.2), (440.71, 294.39), (436.0, 294.0), (437.0, 268.0)], [(307.53, 261.89), (310.02, 274.92), (310.31, 278.88), (305.92, 278.88), (305.77, 273.31), (305.62, 261.89)], [(300.0, 265.0), (301.0, 281.0), (302.86, 282.29), (302.86, 283.27), (296.51, 283.39), (296.51, 281.07), (297.25, 280.83), (298.0, 265.0)], [(284.0, 268.0), (285.82, 287.75), (288.31, 287.75), (287.87, 289.66), (280.0, 290.0), (280.11, 287.9), (281.43, 287.02), (281.0, 268.0)], [(274.54, 272.81), (275.27, 281.75), (276.15, 295.08), (276.0, 297.0), (271.17, 296.54), (271.91, 286.29), (272.93, 272.96)], [(209.0, 288.0), (210.86, 323.05), (216.56, 323.48), (212.76, 327.48), (200.53, 327.48), (200.95, 325.37), (204.54, 324.11), (205.0, 288.0)], [(188.0, 293.0), (192.0, 331.0), (200.58, 330.16), (200.58, 332.26), (190.03, 336.66), (175.97, 337.01), (177.2, 334.55), (183.35, 332.09), (184.06, 292.54)], [(111.0, 307.0), (116.26, 343.11), (119.43, 363.99), (128.92, 364.21), (131.24, 365.68), (112.47, 373.7), (98.34, 371.8), (96.23, 369.06), (107.62, 364.42), (105.72, 307.68)], [(319.79, 257.92), (319.36, 271.63), (327.0, 269.0), (330.77, 265.3), (330.99, 253.07), (327.8, 251.38), (320.42, 254.55)], [(576.57, 301.0), (575.05, 327.12), (584.47, 327.12), (581.13, 300.39)], [(517.65, 319.53), (537.7, 324.08), (545.29, 321.65), (536.48, 318.92), (535.27, 307.38), (527.67, 307.38), (527.07, 314.06), (521.9, 316.18)]]"
1365,187_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_110.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/187_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_110.jpg,"[[(277.0, 257.0), (277.74, 277.37), (279.5, 277.55), (279.85, 279.13), (276.51, 280.01), (273.0, 279.48), (271.94, 279.13), (272.64, 277.9), (273.7, 256.46)], [(266.0, 260.0), (267.54, 280.06), (271.56, 280.79), (268.27, 283.48), (261.55, 283.35), (261.92, 281.52), (263.63, 281.28), (264.12, 259.67)], [(255.94, 263.46), (257.53, 284.45), (259.97, 285.19), (259.97, 287.26), (256.31, 288.6), (249.96, 289.09), (250.0, 286.0), (252.0, 285.0), (253.13, 262.97)], [(731.72, 437.5), (726.47, 460.68), (728.22, 467.24), (725.16, 478.61), (709.41, 479.49), (713.79, 463.3), (719.47, 458.93), (726.47, 433.56)], [(244.0, 266.0), (243.46, 292.51), (246.1, 292.51), (243.31, 295.44), (234.38, 295.74), (235.4, 292.66), (238.0, 290.0), (240.53, 266.15)], [(550.0, 324.0), (543.12, 413.92), (553.62, 419.61), (552.75, 422.67), (529.0, 423.0), (524.32, 409.99), (528.69, 409.99), (543.56, 322.51)], [(496.69, 295.11), (495.0, 318.0), (491.62, 354.84), (495.17, 355.35), (497.7, 360.92), (481.5, 361.43), (477.45, 351.3), (483.0, 352.0), (492.13, 294.1)], [(459.0, 285.0), (459.33, 305.02), (458.27, 325.41), (458.1, 328.22), (451.0, 328.0), (451.95, 310.82), (455.99, 284.46)], [(439.0, 273.0), (437.38, 301.16), (437.0, 308.0), (431.96, 308.04), (432.84, 293.98), (435.91, 273.47)], [(427.0, 269.0), (424.84, 295.97), (421.0, 296.0), (420.96, 292.98), (424.0, 268.0)], [(420.0, 265.0), (420.43, 287.53), (415.0, 288.0), (416.21, 276.11), (417.62, 265.38)], [(456.0, 264.0), (456.0, 280.0), (460.35, 280.15), (458.77, 283.84), (444.0, 285.0), (445.0, 282.0), (449.0, 281.0), (453.0, 263.0)], [(188.12, 277.98), (190.65, 316.2), (195.72, 315.69), (195.72, 317.71), (190.4, 322.52), (177.49, 322.52), (177.49, 319.49), (183.0, 318.0), (183.31, 278.73)], [(130.0, 291.0), (134.21, 341.0), (142.06, 341.25), (130.16, 350.11), (115.73, 346.82), (123.07, 341.0), (124.84, 291.39)]]"
1366,188_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_116.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/188_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_116.jpg,"[[(322.0, 256.0), (323.29, 266.94), (319.92, 267.53), (320.51, 256.83)], [(66.0, 309.0), (70.34, 357.47), (74.71, 378.98), (86.01, 378.25), (86.38, 381.17), (76.9, 385.17), (70.34, 374.24), (61.59, 330.87), (59.41, 309.73)], [(119.0, 301.0), (121.73, 321.03), (125.74, 353.83), (132.66, 353.1), (125.38, 363.67), (109.7, 362.21), (110.07, 357.11), (115.9, 353.46), (114.81, 302.44)], [(165.57, 276.97), (168.3, 336.5), (175.59, 337.11), (176.8, 339.24), (161.31, 345.92), (151.29, 341.97), (152.2, 340.15), (158.88, 337.42), (159.49, 282.44), (162.22, 271.81)], [(316.0, 257.0), (315.82, 271.05), (311.96, 271.15), (314.0, 258.0)], [(556.56, 299.08), (553.52, 309.41), (544.41, 341.0), (546.84, 341.61), (539.55, 347.68), (528.31, 345.25), (536.21, 340.09), (549.88, 303.03), (554.0, 298.0)], [(497.0, 311.0), (492.77, 378.66), (498.54, 378.97), (498.24, 385.95), (478.19, 385.34), (476.37, 374.11), (476.68, 371.68), (482.45, 371.37), (492.77, 309.72)], [(549.0, 346.0), (550.13, 367.75), (542.26, 442.8), (554.33, 452.25), (552.75, 456.97), (525.46, 456.45), (511.82, 436.5), (515.49, 432.3), (528.09, 431.78), (539.0, 363.0), (541.21, 355.68), (543.31, 345.7)]]"
