,name,path,drum
1121,1823_3832fc9683ec10b3fc30d5ed00a138a4da42e6debb6d5fc536b8925f4fff22d60b466ff15ba250e6cdc49f52e6c63948044fc54351739921c74d2b98176d2e3a_54.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1823_3832fc9683ec10b3fc30d5ed00a138a4da42e6debb6d5fc536b8925f4fff22d60b466ff15ba250e6cdc49f52e6c63948044fc54351739921c74d2b98176d2e3a_54.jpg,"[[(549.41, 199.24), (546.42, 216.99), (536.58, 215.06), (541.85, 197.31), (544.49, 196.61), (548.0, 196.96)], [(676.65, 239.67), (671.84, 267.67), (657.0, 264.0), (665.0, 237.0)], [(535.0, 229.0), (526.51, 265.89), (550.0, 269.0), (553.72, 231.72), (552.67, 229.19), (541.28, 227.29)], [(334.0, 226.0), (328.0, 270.0), (323.0, 272.0), (321.64, 277.42), (333.89, 281.36), (347.88, 281.36), (357.94, 280.04), (362.0, 276.0), (359.69, 269.55), (359.25, 225.37), (349.0, 223.0), (339.0, 223.0)], [(424.47, 181.02), (424.06, 200.04), (412.67, 200.04), (415.0, 181.0), (416.84, 179.9), (422.03, 179.69)], [(313.0, 173.9), (311.78, 192.21), (323.0, 192.0), (323.62, 172.56), (321.0, 171.0), (315.0, 171.0)], [(309.81, 161.9), (308.79, 176.55), (313.0, 177.0), (313.0, 173.0), (314.94, 170.98), (318.0, 171.0), (317.87, 161.32), (315.23, 160.29), (310.84, 160.44)], [(303.27, 155.84), (302.0, 166.0), (308.0, 167.0), (308.66, 156.25)]]"
1122,1824_3832fc9683ec10b3fc30d5ed00a138a4da42e6debb6d5fc536b8925f4fff22d60b466ff15ba250e6cdc49f52e6c63948044fc54351739921c74d2b98176d2e3a_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1824_3832fc9683ec10b3fc30d5ed00a138a4da42e6debb6d5fc536b8925f4fff22d60b466ff15ba250e6cdc49f52e6c63948044fc54351739921c74d2b98176d2e3a_77.jpg,"[[(219.41, 193.69), (219.2, 222.38), (234.0, 222.0), (232.48, 193.06), (228.69, 191.8), (222.57, 192.01)], [(381.0, 155.0), (380.78, 164.57), (385.78, 164.67), (386.0, 155.0)], [(359.37, 160.19), (359.54, 171.96), (367.0, 171.0), (366.05, 159.83), (362.71, 158.6)], [(321.23, 169.5), (321.4, 185.15), (331.42, 184.62), (329.49, 168.8), (327.55, 167.22), (323.69, 167.39)]]"
1123,1825_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_23.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1825_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_23.jpg,"[[(440.94, 109.76), (439.91, 118.55), (433.47, 117.96), (436.0, 109.0)], [(521.0, 133.0), (517.14, 150.33), (505.5, 148.03), (511.06, 132.59)], [(150.0, 129.0), (149.92, 137.48), (154.07, 137.28), (153.86, 129.4)], [(229.0, 115.0), (229.19, 120.76), (233.0, 121.0), (232.93, 114.71)]]"
1124,1826_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_3.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1826_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_3.jpg,"[[(633.0, 180.0), (627.7, 205.67), (616.0, 212.0), (607.0, 209.0), (607.0, 198.0), (619.0, 174.0), (628.0, 176.0)], [(597.0, 168.0), (593.0, 198.0), (583.69, 199.12), (574.2, 195.74), (573.15, 188.99), (580.11, 166.84), (583.69, 164.1), (594.0, 164.0)], [(573.36, 160.94), (571.25, 184.35), (561.97, 184.56), (553.95, 182.45), (552.27, 176.12), (558.8, 155.24), (566.0, 154.0), (572.0, 157.0)], [(450.0, 117.0), (447.02, 127.69), (440.7, 125.58), (444.04, 116.07), (446.32, 114.85), (449.0, 115.0)], [(82.41, 144.63), (82.41, 153.13), (88.0, 153.0), (88.0, 143.0), (83.56, 143.05)], [(204.36, 119.72), (204.66, 126.02), (200.56, 126.12), (200.86, 119.72)], [(256.46, 111.82), (256.36, 116.92), (253.0, 117.0), (254.0, 112.0)]]"
1125,1827_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_38.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1827_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_38.jpg,"[[(74.18, 135.84), (74.18, 148.67), (82.0, 148.0), (79.81, 130.74), (75.41, 131.1), (75.59, 135.14)], [(235.0, 108.0), (234.85, 117.19), (239.73, 117.07), (239.85, 107.91)], [(303.82, 101.25), (303.21, 106.99), (307.0, 107.0), (307.12, 101.01)], [(339.0, 99.0), (338.94, 103.95), (335.54, 103.95), (336.0, 99.0)], [(608.52, 133.77), (606.0, 148.0), (613.71, 147.87), (615.78, 144.35), (616.19, 134.19)]]"
1126,1828_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_57.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1828_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_57.jpg,"[[(731.98, 68.2), (731.62, 78.76), (739.18, 78.76), (738.34, 68.68), (736.54, 67.24), (733.54, 67.24)], [(293.0, 116.0), (293.48, 121.5), (297.0, 121.0), (296.0, 115.0)], [(108.0, 192.0), (112.25, 215.47), (127.0, 210.0), (119.0, 187.0), (113.0, 187.0), (110.0, 188.0), (108.0, 190.0)], [(258.65, 129.12), (259.66, 137.47), (264.7, 136.47), (263.4, 128.4), (261.67, 126.24), (259.95, 126.96)]]"
1127,1829_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1829_3361efc36f868bd8fe76858bedfd10abe5f96e5698af353ca4d627d856faaf5cc39e4daf3638497bb7f7ffe7c78a277ef69f762733c1b040bc2d42ba8d724e0d_77.jpg,"[[(157.0, 82.0), (156.0, 93.0), (163.75, 92.67), (163.0, 82.0)], [(240.12, 84.04), (240.24, 91.48), (235.6, 91.85), (235.85, 83.79)], [(600.42, 137.1), (599.79, 147.23), (591.56, 145.96), (595.36, 136.05)], [(318.0, 88.0), (318.0, 92.0), (315.73, 91.79), (315.97, 87.88)]]"
1129,1831_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_29.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1831_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_29.jpg,"[[(481.88, 150.81), (483.34, 173.37), (476.75, 173.37), (470.45, 173.08), (470.89, 150.96), (474.55, 149.2), (478.95, 148.62)]]"
1130,1832_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_46.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1832_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_46.jpg,"[[(460.25, 137.89), (459.67, 157.19), (448.01, 156.04), (451.03, 137.03)], [(612.61, 206.69), (602.77, 247.88), (606.41, 252.98), (617.35, 255.89), (626.09, 256.26), (630.1, 254.8), (634.84, 209.97), (630.83, 206.33), (619.9, 203.77)]]"
1131,1833_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_77.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1833_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_77.jpg,"[[(545.0, 187.0), (536.17, 228.37), (552.0, 233.0), (564.0, 233.0), (562.0, 227.0), (565.0, 190.0)], [(442.0, 136.0), (441.77, 153.52), (431.22, 152.65), (433.51, 134.89)], [(394.0, 121.0), (392.31, 131.82), (385.28, 131.11), (387.21, 120.22)]]"
1135,1837_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_4.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1837_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_4.jpg,"[[(652.24, 178.52), (652.06, 203.48), (633.0, 202.0), (637.82, 176.06), (642.39, 175.53), (650.3, 176.59)]]"
1136,1838_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_45.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1838_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_45.jpg,"[[(483.0, 154.0), (482.79, 174.37), (470.67, 173.49), (472.07, 151.52), (475.59, 150.99), (480.86, 150.99)]]"
1137,1839_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_70.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1839_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_70.jpg,"[[(730.58, 271.52), (715.27, 336.68), (696.9, 334.5), (682.47, 323.13), (703.9, 261.02), (714.4, 261.02), (727.96, 264.08)], [(464.19, 151.04), (461.4, 174.58), (477.6, 175.85), (477.86, 151.04), (473.3, 149.52), (467.73, 149.52)], [(420.0, 128.0), (419.7, 140.86), (411.4, 140.37), (413.0, 127.0), (416.28, 126.58), (418.72, 126.46)]]"
1141,1843_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_12.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1843_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_12.jpg,"[[(493.97, 134.56), (494.5, 154.6), (482.55, 152.66), (484.0, 135.0), (486.77, 133.33)], [(602.0, 179.0), (599.66, 213.31), (620.33, 212.68), (620.54, 177.45), (617.59, 175.98), (606.0, 175.0)], [(641.21, 187.16), (641.0, 223.65), (620.0, 223.0), (621.6, 185.26), (625.81, 183.15), (638.47, 183.36)], [(661.04, 184.2), (656.82, 221.54), (676.23, 221.96), (679.39, 185.05), (676.01, 182.52), (665.47, 182.09)], [(696.36, 184.58), (692.72, 218.29), (707.0, 218.0), (712.77, 185.19)], [(201.39, 124.64), (203.0, 142.0), (192.0, 142.0), (193.0, 125.0), (195.0, 123.0), (199.0, 123.0)], [(225.16, 119.07), (226.13, 132.62), (216.37, 133.11), (217.1, 119.31), (218.2, 118.22), (223.45, 117.85)], [(247.0, 113.46), (247.49, 127.25), (239.0, 127.0), (239.8, 113.21), (241.76, 112.6), (245.05, 112.11)], [(259.0, 108.0), (258.91, 121.52), (266.09, 121.08), (265.65, 108.34)], [(272.33, 104.88), (272.08, 116.01), (278.91, 116.01), (278.0, 105.0)], [(547.06, 141.41), (546.7, 160.75), (534.93, 160.05), (536.33, 140.18), (539.15, 139.48), (544.24, 139.83)]]"
1142,1844_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_18.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1844_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_18.jpg,"[[(463.05, 124.26), (459.83, 137.0), (467.89, 137.29), (468.77, 124.26), (468.77, 120.89), (464.08, 120.3)], [(455.07, 115.06), (454.93, 128.97), (445.55, 128.68), (446.87, 113.89), (449.95, 113.3), (453.46, 113.3)], [(480.0, 125.0), (479.18, 143.59), (467.61, 143.15), (468.93, 123.67), (473.0, 122.0), (477.0, 122.0)], [(516.09, 129.24), (515.65, 149.45), (503.79, 148.13), (507.31, 127.77), (512.58, 127.48)], [(638.47, 170.82), (636.36, 197.19), (647.44, 197.89), (650.78, 170.47), (648.84, 169.41), (640.76, 168.18)], [(663.78, 170.24), (659.39, 195.28), (648.0, 193.0), (651.48, 166.87), (654.41, 166.58), (661.44, 167.89)], [(624.0, 169.0), (618.43, 197.32), (632.35, 201.33), (636.15, 199.43), (638.26, 171.17), (637.63, 168.64), (632.56, 167.58), (626.66, 167.58)], [(308.0, 93.0), (308.73, 102.78), (301.29, 102.78), (302.02, 93.38)], [(162.0, 135.0), (160.54, 160.71), (172.0, 160.0), (176.0, 158.0), (173.9, 134.35), (170.38, 133.12), (164.4, 133.29)], [(111.14, 152.02), (111.87, 178.99), (126.0, 178.0), (124.0, 151.0)], [(61.0, 173.0), (66.33, 210.12), (47.6, 211.64), (46.33, 174.18)], [(405.61, 91.01), (402.99, 104.57), (443.23, 126.44), (450.66, 106.76), (438.42, 101.51), (420.05, 95.39)]]"
1143,1845_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_23.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1845_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_23.jpg,"[[(724.48, 245.09), (711.89, 304.4), (684.6, 299.15), (685.0, 285.0), (697.72, 236.69), (709.0, 234.0), (722.0, 238.0)], [(636.81, 204.69), (626.6, 246.96), (620.41, 250.97), (617.13, 256.08), (621.14, 261.18), (636.08, 268.1), (646.29, 270.29), (656.86, 268.47), (661.23, 261.91), (656.86, 253.89), (660.5, 207.6), (657.22, 202.5), (642.64, 200.68)], [(544.4, 160.92), (537.86, 200.99), (560.0, 203.0), (562.12, 163.03), (560.0, 160.0), (551.0, 159.0)], [(528.72, 148.32), (528.2, 176.81), (531.89, 178.91), (532.59, 181.56), (526.97, 181.56), (519.41, 180.86), (509.21, 180.33), (503.94, 178.91), (503.24, 176.46), (509.74, 174.18), (513.96, 147.44), (519.58, 145.88), (524.5, 146.23)], [(484.41, 134.5), (481.19, 157.79), (495.0, 160.0), (497.0, 136.0), (494.66, 134.06), (487.63, 132.89)], [(473.13, 128.2), (469.18, 151.78), (481.19, 153.39), (484.56, 129.37)], [(469.0, 124.0), (468.8, 143.77), (458.0, 144.0), (459.28, 123.85), (462.06, 122.68), (466.89, 122.38)]]"
1144,1846_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_41.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1846_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_41.jpg,"[[(172.0, 111.0), (170.67, 121.68), (177.14, 121.68), (177.01, 111.19)], [(60.24, 209.17), (46.03, 210.26), (46.03, 193.5), (51.13, 188.39), (81.02, 192.4), (83.21, 196.41), (79.56, 200.42)], [(395.95, 104.22), (395.7, 118.01), (403.0, 118.0), (402.9, 104.46)], [(415.0, 106.0), (414.75, 121.32), (406.14, 120.8), (408.25, 105.86)]]"
1145,1847_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_50.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1847_0e56f45820ecc50a796eb38fe3a4aaf4ffac3356f47d673b9eb46883e76df604399a1967c6760d9c217eedd1a0c2560009b1166284c7557f46adbb2d408f7043_50.jpg,"[[(422.15, 120.28), (421.0, 140.0), (432.0, 140.0), (432.41, 119.3), (429.6, 118.33), (424.84, 118.33)], [(639.17, 232.28), (632.61, 299.64), (590.19, 292.2), (607.68, 227.91)], [(157.63, 132.6), (158.12, 145.41), (167.4, 144.68), (166.54, 132.47)], [(27.37, 147.04), (27.9, 163.56), (38.1, 163.56), (35.99, 146.51)], [(99.48, 138.13), (100.24, 159.39), (113.0, 159.0), (111.13, 137.37)], [(177.0, 114.0), (176.7, 126.03), (183.78, 126.15), (183.53, 114.07)], [(204.0, 110.0), (205.0, 122.0), (212.0, 122.0), (212.0, 110.0)], [(237.74, 106.65), (238.09, 118.76), (229.3, 118.76), (230.18, 106.12)], [(376.52, 97.03), (375.35, 112.85), (386.77, 112.99), (385.89, 97.32)], [(468.97, 129.4), (469.22, 156.23), (473.53, 158.0), (473.02, 161.29), (466.95, 162.3), (454.54, 161.55), (448.98, 160.03), (449.48, 156.99), (451.25, 156.48), (454.8, 128.89), (458.0, 128.0), (465.0, 128.0)]]"
1146,1848_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1848_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_0.jpg,"[[(288.13, 113.06), (287.93, 117.26), (291.0, 117.0), (290.33, 112.56)], [(232.0, 116.0), (232.08, 123.7), (236.48, 123.5), (235.58, 116.1)], [(163.0, 124.0), (163.19, 135.63), (168.99, 134.93), (168.19, 126.23), (167.09, 123.83)], [(117.0, 120.0), (116.69, 127.33), (119.89, 127.13), (120.0, 120.0)], [(74.84, 125.82), (74.94, 132.64), (79.32, 132.43), (78.81, 125.72), (76.98, 124.7)], [(10.0, 156.0), (11.03, 173.77), (22.31, 172.01), (19.53, 152.67), (16.6, 151.36), (11.0, 152.0)]]"
1147,1849_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_26.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1849_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_26.jpg,"[[(280.25, 118.82), (280.01, 124.22), (283.73, 124.22), (283.01, 118.82)], [(234.17, 124.22), (234.05, 130.22), (238.0, 130.0), (237.77, 123.5)], [(259.85, 120.98), (259.85, 127.7), (262.97, 127.7), (262.25, 120.74)], [(204.0, 129.0), (203.81, 136.22), (208.61, 135.98), (207.77, 128.18)], [(155.0, 136.0), (155.09, 147.38), (159.53, 147.38), (159.53, 136.58)], [(299.8, 132.11), (301.12, 141.59), (306.52, 140.87), (305.32, 131.15)], [(170.08, 167.15), (178.0, 191.0), (164.0, 191.0), (158.62, 168.94)]]"
1148,1850_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_40.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1850_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_40.jpg,"[[(81.4, 187.71), (81.76, 217.45), (96.45, 215.3), (96.81, 205.63), (93.58, 185.56)], [(260.0, 137.0), (262.22, 147.76), (255.72, 149.34), (254.84, 136.86)], [(156.0, 139.0), (156.0, 146.0), (160.32, 146.28), (160.21, 138.85)], [(101.0, 148.0), (99.88, 160.18), (106.0, 160.0), (105.0, 148.0)], [(297.4, 127.0), (298.4, 134.2), (302.6, 133.1), (301.0, 126.0)], [(27.31, 167.57), (26.48, 183.33), (34.36, 183.12), (32.91, 167.57)]]"
1149,1851_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_50.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1851_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_50.jpg,"[[(43.0, 193.0), (47.0, 217.0), (57.0, 214.0), (52.0, 191.0)], [(238.0, 132.0), (238.23, 141.99), (241.65, 141.38), (240.79, 131.86), (239.0, 132.0)]]"
1150,1852_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_9.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1852_788d375e8def356f849b27d6347f435c7b63227f19e792574eb3c3a9a60e3c81ef4339f4bbcfeaf298bee004295227f1ed43e3d66d9e9a11dc43afad12c4c5ac_9.jpg,"[[(261.0, 121.0), (260.81, 129.07), (265.09, 128.97), (264.37, 120.73)], [(165.56, 137.06), (168.64, 147.75), (176.0, 146.0), (175.0, 144.0), (171.0, 135.0), (167.0, 136.0)], [(160.0, 126.0), (160.23, 131.4), (163.83, 130.9), (163.0, 126.0)], [(20.0, 150.0), (19.96, 159.58), (24.62, 159.06), (23.58, 149.38)], [(127.0, 130.0), (126.69, 137.16), (131.0, 137.0), (130.0, 130.0)], [(200.0, 120.0), (199.96, 126.39), (203.68, 126.51), (203.0, 120.0)]]"
1154,1856_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1856_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_0.jpg,"[[(531.79, 167.67), (528.5, 199.06), (547.23, 198.8), (545.46, 166.91), (539.39, 165.39), (537.61, 159.07), (533.82, 158.81)], [(466.0, 148.0), (466.0, 163.0), (477.0, 163.0), (475.45, 144.65), (472.46, 143.42), (467.89, 143.59), (467.0, 145.0)], [(231.71, 168.35), (232.2, 181.53), (241.35, 180.55), (240.01, 167.13), (239.03, 166.52), (234.27, 166.52)], [(117.23, 205.11), (120.0, 228.0), (123.56, 229.36), (131.58, 227.67), (136.0, 226.0), (135.59, 223.25), (127.57, 203.84), (126.52, 202.79), (120.19, 203.0)], [(730.23, 233.99), (727.61, 282.54), (696.12, 285.16), (702.24, 231.8), (707.49, 231.8), (707.05, 214.75), (716.24, 214.75), (721.05, 234.43)]]"
1155,1857_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_11.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1857_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_11.jpg,"[[(278.0, 152.0), (278.0, 163.0), (284.0, 163.0), (283.0, 152.0)], [(95.0, 213.0), (97.66, 242.51), (115.87, 238.92), (110.0, 210.0)]]"
1156,1858_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_20.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1858_36df39c351b73a2a564236ce5b76b7b85ae0091db0c2089d3af9a0524b4f4d2dc0864fe30076cdef9973fc98373ecddc38d171a1bcd71d1a76f9668ed9574b2a_20.jpg,"[[(222.79, 164.01), (223.15, 179.39), (227.18, 179.52), (232.31, 178.78), (233.0, 178.0), (230.6, 162.43), (227.43, 161.94), (223.4, 162.55)], [(164.0, 184.0), (163.23, 199.77), (160.77, 201.88), (160.06, 205.04), (166.57, 205.22), (173.95, 204.52), (177.46, 202.23), (175.0, 198.89), (173.0, 183.0)]]"
1163,1870_e52feb4fc8f4eef2e48530eec4c390bdd1d0a833f2eef0c39ebe960769fcd6cb191ff98831aaf34442934f814529af8776bcdaf31e5c1d140793728a41ce8641_2.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1870_e52feb4fc8f4eef2e48530eec4c390bdd1d0a833f2eef0c39ebe960769fcd6cb191ff98831aaf34442934f814529af8776bcdaf31e5c1d140793728a41ce8641_2.jpg,"[[(476.07, 290.74), (473.15, 322.89), (469.98, 324.35), (466.33, 326.3), (465.84, 328.98), (474.36, 332.39), (487.52, 333.61), (499.69, 331.9), (502.86, 328.49), (500.91, 323.62), (495.55, 322.16), (495.07, 289.04), (492.63, 286.84), (483.13, 286.11), (484.84, 282.7), (484.11, 278.56), (479.97, 277.1), (477.29, 280.27), (478.75, 284.9)], [(404.43, 238.18), (404.23, 249.38), (397.53, 249.28), (398.13, 236.38), (399.13, 234.78), (401.33, 235.28), (401.53, 236.78), (403.53, 236.88)], [(386.0, 229.0), (385.93, 235.68), (389.53, 235.48), (388.93, 228.88)], [(381.83, 225.28), (381.83, 229.58), (379.03, 229.58), (379.33, 225.18)], [(376.93, 223.18), (377.0, 228.0), (378.83, 227.78), (379.03, 222.88)]]"
