,name,path,machine
956,1548_b275056343dc9fc7d8401927d3a6cd16e9c7214377a7ecdcd3fa9b063dbfbc8196e18cca11b9a087bdb39b568b3c0501e809df4a5224cfd5403d4b2d6c10dcdb_53.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1548_b275056343dc9fc7d8401927d3a6cd16e9c7214377a7ecdcd3fa9b063dbfbc8196e18cca11b9a087bdb39b568b3c0501e809df4a5224cfd5403d4b2d6c10dcdb_53.jpg,"[[(143.3, 88.51), (170.38, 96.06), (288.79, 82.84), (323.43, 118.74), (321.54, 128.19), (344.0, 129.0), (346.1, 164.09), (321.54, 164.09), (326.0, 183.0), (324.0, 199.0), (321.0, 214.0), (335.39, 215.73), (343.0, 241.0), (353.03, 269.26), (352.0, 305.0), (349.0, 333.0), (344.0, 376.0), (329.0, 426.0), (297.0, 434.0), (263.0, 430.0), (250.75, 380.36), (159.3, 372.81), (157.03, 390.94), (120.0, 396.24), (98.84, 390.94), (78.43, 366.76), (73.0, 340.0), (17.0, 331.0), (25.0, 303.0), (41.4, 304.03), (43.66, 223.92), (53.49, 161.94), (89.77, 148.34), (97.32, 148.34), (104.0, 124.0), (107.0, 138.0), (113.95, 149.85), (138.14, 148.34), (141.92, 114.33)]]"
970,1562_c0daec825e6728e1ad8890a6d689b1dcf296ad26dd087b72864309d6a1059e3fa2d045a50bc7c6a3fb348ed43d0dd952e356f06fa6a921b5f537f4ad182ee6fd_46.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1562_c0daec825e6728e1ad8890a6d689b1dcf296ad26dd087b72864309d6a1059e3fa2d045a50bc7c6a3fb348ed43d0dd952e356f06fa6a921b5f537f4ad182ee6fd_46.jpg,"[[(468.29, 253.17), (468.8, 267.68), (474.68, 270.27), (475.37, 278.05), (474.16, 281.16), (465.87, 280.47), (463.0, 273.0), (460.16, 271.66), (457.0, 271.0), (458.26, 280.12), (448.07, 281.51), (435.63, 278.22), (434.59, 270.45), (438.74, 269.41), (438.56, 254.89), (441.67, 253.68), (444.78, 251.44), (450.0, 251.0), (462.0, 251.0)], [(555.77, 235.38), (577.13, 235.79), (586.25, 242.84), (589.78, 244.92), (587.08, 250.31), (588.95, 264.82), (587.5, 274.15), (586.67, 292.4), (583.76, 295.72), (576.09, 295.72), (575.47, 291.99), (554.94, 291.78), (554.11, 297.17), (545.19, 296.76), (543.74, 274.78), (544.99, 270.63), (544.78, 260.68), (547.89, 252.38), (547.89, 240.77), (551.0, 241.0), (554.0, 240.0)]]"
971,1563_c0daec825e6728e1ad8890a6d689b1dcf296ad26dd087b72864309d6a1059e3fa2d045a50bc7c6a3fb348ed43d0dd952e356f06fa6a921b5f537f4ad182ee6fd_59.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1563_c0daec825e6728e1ad8890a6d689b1dcf296ad26dd087b72864309d6a1059e3fa2d045a50bc7c6a3fb348ed43d0dd952e356f06fa6a921b5f537f4ad182ee6fd_59.jpg,"[[(518.01, 284.41), (518.01, 254.21), (522.88, 249.58), (530.92, 245.93), (531.65, 242.76), (539.44, 240.32), (546.51, 239.35), (558.2, 240.32), (562.34, 221.81), (567.94, 212.07), (571.11, 208.42), (572.81, 206.96), (580.85, 206.96), (600.82, 196.48), (604.47, 198.92), (606.67, 204.03), (607.4, 227.42), (608.13, 247.63), (606.91, 265.17), (606.67, 272.96), (604.96, 273.21), (606.42, 281.24), (605.45, 287.82), (605.69, 292.93), (602.04, 305.84), (594.0, 308.52), (574.27, 305.11), (568.91, 299.02), (565.02, 300.48), (566.23, 311.44), (561.12, 316.32), (543.58, 315.83), (508.02, 306.82), (506.32, 298.29), (506.32, 291.72), (507.29, 288.06)]]"
988,1580_afdd891c54fa840abafb25a162fb406c3ea65d6b94aa5405e805c01aa9278fb9acd688b57fb16a61ba4f12a6613d89092352201d8040053b73311eb81f707555_92.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1580_afdd891c54fa840abafb25a162fb406c3ea65d6b94aa5405e805c01aa9278fb9acd688b57fb16a61ba4f12a6613d89092352201d8040053b73311eb81f707555_92.jpg,"[[(589.54, 226.39), (606.59, 230.05), (618.77, 234.92), (618.37, 246.69), (629.0, 257.0), (630.95, 264.14), (634.81, 271.86), (635.21, 281.8), (632.98, 287.08), (624.25, 287.08), (619.58, 283.43), (606.59, 282.21), (599.29, 281.6), (577.97, 275.31), (572.49, 273.68), (569.04, 269.02), (567.62, 257.45), (569.04, 249.13), (579.8, 240.8), (586.5, 239.99)]]"
1026,1618_8f928e7524d101ca4d182347f6512f3379493fb700729720947e6f5b88f4c8de27f75a69e177d34e119702c2d187ad1a3561018cce511eff3d6d215b0dd0023c_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1618_8f928e7524d101ca4d182347f6512f3379493fb700729720947e6f5b88f4c8de27f75a69e177d34e119702c2d187ad1a3561018cce511eff3d6d215b0dd0023c_0.jpg,"[[(141.64, 286.9), (134.66, 286.9), (131.87, 282.71), (127.96, 282.43), (127.68, 275.73), (128.52, 271.26), (130.75, 266.51), (136.61, 264.56), (138.57, 262.04), (139.13, 257.86), (151.69, 255.34), (153.65, 256.18), (154.21, 263.44), (159.79, 265.4), (163.42, 265.12), (167.33, 265.12), (170.4, 267.07), (174.87, 269.86), (172.36, 281.31), (166.49, 282.43), (159.0, 284.0), (151.0, 285.0), (146.0, 286.0)]]"
1049,1641_71af85529a2790aaa41e6e1bc88e70bde0bbc4234c1abdd8c20ca963818519954212ba2dcfaa7391965584f429b08207ac3ef34db76adbb19b3b004c8c1d2f51_14.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1641_71af85529a2790aaa41e6e1bc88e70bde0bbc4234c1abdd8c20ca963818519954212ba2dcfaa7391965584f429b08207ac3ef34db76adbb19b3b004c8c1d2f51_14.jpg,"[[(121.06, 220.55), (103.64, 206.47), (99.95, 200.44), (101.29, 197.43), (107.32, 200.44), (124.75, 215.85), (132.12, 215.52), (146.53, 216.86), (146.53, 218.87), (147.53, 223.9), (148.2, 228.92), (134.0, 231.0), (126.0, 231.0)]]"
1051,1643_aa66794223a52ebb2227f2e08ef1da231c0f6e4ccc8345050c89de642fd605b4df3371b0fb89697cda2bfbffcbd2826e38c57c702f5c139f1fc2002854b9d435_25.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1643_aa66794223a52ebb2227f2e08ef1da231c0f6e4ccc8345050c89de642fd605b4df3371b0fb89697cda2bfbffcbd2826e38c57c702f5c139f1fc2002854b9d435_25.jpg,"[[(0.29, 176.12), (7.1, 175.04), (9.25, 170.39), (19.64, 164.65), (26.09, 159.99), (31.11, 159.99), (31.82, 180.42), (32.18, 191.53), (29.32, 192.96), (26.45, 171.46), (14.27, 178.27), (11.4, 180.78), (15.34, 183.64), (21.43, 188.66), (24.66, 198.33), (21.43, 202.99), (13.55, 205.14), (0.0, 205.5)]]"
1052,1644_aa66794223a52ebb2227f2e08ef1da231c0f6e4ccc8345050c89de642fd605b4df3371b0fb89697cda2bfbffcbd2826e38c57c702f5c139f1fc2002854b9d435_36.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1644_aa66794223a52ebb2227f2e08ef1da231c0f6e4ccc8345050c89de642fd605b4df3371b0fb89697cda2bfbffcbd2826e38c57c702f5c139f1fc2002854b9d435_36.jpg,"[[(635.94, 266.14), (639.56, 255.68), (647.2, 254.48), (662.48, 256.08), (668.11, 255.28), (672.53, 244.02), (674.94, 236.78), (677.76, 233.57), (716.36, 240.0), (720.0, 242.41), (717.97, 283.43), (711.53, 294.68), (706.71, 309.96), (711.13, 311.57), (711.13, 321.22), (704.29, 325.65), (696.25, 320.42), (684.59, 298.3), (670.52, 298.71), (657.65, 299.11), (643.98, 290.66), (636.34, 286.24), (636.34, 275.79)]]"
1058,1650_649938a3121c5ff905e6b07c873fab8d3bbf317390cb336a1fc57bd34ee313551b41a715d29e33149429ccaf97fc9c277f97b13d5c8c3bcc09ed704af9c76e5b_50.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1650_649938a3121c5ff905e6b07c873fab8d3bbf317390cb336a1fc57bd34ee313551b41a715d29e33149429ccaf97fc9c277f97b13d5c8c3bcc09ed704af9c76e5b_50.jpg,"[[(633.83, 205.95), (631.31, 211.38), (625.49, 212.54), (617.74, 209.05), (616.96, 202.27), (617.35, 200.33), (612.7, 199.36), (611.92, 204.21), (611.15, 206.15), (603.97, 206.15), (597.77, 204.4), (597.77, 198.97), (599.51, 191.8), (603.0, 190.25), (607.07, 188.89), (607.07, 184.43), (601.26, 184.43), (597.96, 183.46), (597.57, 178.42), (596.02, 170.66), (592.53, 168.92), (591.75, 166.01), (603.0, 165.81), (604.16, 168.92), (613.67, 170.66), (635.58, 175.7), (657.3, 180.74), (668.35, 183.26), (667.19, 192.77), (663.11, 191.99), (660.2, 188.31), (645.86, 184.04), (645.47, 186.37), (643.53, 188.5), (646.24, 191.02), (647.79, 192.77), (647.99, 195.67), (653.22, 197.81), (657.88, 200.33), (658.85, 206.53), (650.12, 206.53), (650.12, 212.74), (648.38, 213.9), (638.29, 211.77), (636.94, 209.05), (637.52, 205.95)], [(469.84, 154.62), (477.94, 154.72), (480.74, 155.42), (480.94, 164.02), (482.14, 165.02), (482.74, 169.02), (481.84, 171.02), (479.14, 169.92), (477.84, 168.92), (473.64, 168.92), (471.74, 169.32), (469.64, 170.72), (468.44, 171.52), (466.64, 166.82), (465.64, 164.52), (467.44, 163.32), (468.0, 161.0), (468.34, 155.62)]]"
1098,1690_4bd06db84cd6658470bd8620da61f06bf6a115ef36283d3d7361d16424ee0746842249c89b5c9533e2087777af1a9a213fd800f8de3ad0566f71f8065c8184e0_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1690_4bd06db84cd6658470bd8620da61f06bf6a115ef36283d3d7361d16424ee0746842249c89b5c9533e2087777af1a9a213fd800f8de3ad0566f71f8065c8184e0_0.jpg,"[[(260.8, 261.86), (261.2, 257.15), (261.87, 254.05), (264.43, 250.68), (264.84, 245.7), (273.59, 245.03), (273.45, 251.49), (276.15, 252.7), (278.84, 253.92), (280.32, 255.26), (280.59, 258.9), (280.59, 260.51), (275.47, 261.19), (273.45, 261.19), (267.66, 261.32)], [(231.98, 268.73), (232.38, 269.94), (233.73, 269.81), (235.62, 269.27), (236.56, 267.65), (236.29, 262.53), (234.27, 260.38), (231.71, 257.55), (230.36, 252.3), (230.23, 248.93), (226.86, 248.93), (221.61, 248.13), (221.21, 244.09), (219.73, 240.05), (216.22, 236.14), (214.2, 232.64), (213.26, 230.22), (210.43, 229.54), (208.55, 227.79), (207.61, 226.85), (206.53, 227.25), (205.59, 230.35), (205.05, 232.64), (206.93, 234.26), (207.2, 235.6), (207.34, 238.97), (206.93, 241.93), (206.26, 244.62), (207.2, 248.26), (207.47, 249.34), (207.61, 249.74), (207.74, 252.7), (206.93, 256.07), (205.59, 259.98), (204.24, 265.23), (203.84, 269.13), (203.97, 270.88), (207.47, 271.56), (212.18, 271.56), (216.09, 271.42), (217.71, 268.86), (218.51, 265.9), (217.71, 258.22), (217.57, 255.67), (217.44, 261.46), (217.97, 265.5), (218.92, 268.19), (220.53, 269.0), (223.09, 269.4), (226.19, 269.54), (228.48, 269.54)]]"
1099,1691_4bd06db84cd6658470bd8620da61f06bf6a115ef36283d3d7361d16424ee0746842249c89b5c9533e2087777af1a9a213fd800f8de3ad0566f71f8065c8184e0_10.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1691_4bd06db84cd6658470bd8620da61f06bf6a115ef36283d3d7361d16424ee0746842249c89b5c9533e2087777af1a9a213fd800f8de3ad0566f71f8065c8184e0_10.jpg,"[[(48.01, 300.13), (32.94, 299.46), (32.94, 297.11), (31.6, 295.1), (28.58, 292.42), (22.88, 288.4), (20.87, 282.7), (20.87, 279.69), (23.89, 277.34), (24.56, 267.62), (27.91, 264.27), (36.29, 260.25), (39.97, 246.51), (63.76, 246.85), (63.09, 257.91), (67.78, 260.92), (68.79, 257.91), (71.47, 257.91), (73.82, 267.62), (77.17, 270.3), (79.85, 271.31), (95.93, 270.3), (98.28, 272.98), (99.95, 285.05), (102.63, 292.08), (95.26, 293.42), (84.54, 292.08), (81.52, 296.11), (73.82, 296.11), (68.12, 294.76), (60.75, 296.11), (58.4, 299.12), (53.38, 301.13)]]"
1102,1694_4bd06db84cd6658470bd8620da61f06bf6a115ef36283d3d7361d16424ee0746842249c89b5c9533e2087777af1a9a213fd800f8de3ad0566f71f8065c8184e0_46.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1694_4bd06db84cd6658470bd8620da61f06bf6a115ef36283d3d7361d16424ee0746842249c89b5c9533e2087777af1a9a213fd800f8de3ad0566f71f8065c8184e0_46.jpg,"[[(229.8, 267.27), (225.15, 267.27), (220.73, 267.03), (220.96, 264.94), (221.89, 263.31), (224.22, 262.38), (229.34, 262.38), (227.48, 259.12), (226.78, 254.7), (226.78, 251.44), (230.27, 251.91), (235.62, 251.44), (239.58, 247.95), (242.6, 242.37), (245.86, 240.74), (252.61, 241.44), (256.33, 241.67), (257.03, 243.07), (257.03, 246.79), (255.4, 254.93), (257.03, 259.35), (256.56, 264.24), (254.0, 263.54), (252.14, 258.19), (252.14, 251.21), (250.98, 247.95), (249.35, 247.02), (247.95, 249.58), (247.02, 253.07), (249.35, 256.1), (250.75, 259.59), (252.14, 262.38), (253.77, 265.64), (254.0, 267.73), (246.32, 268.9), (241.2, 268.9), (235.15, 267.03)]]"
1104,1696_fec6723bcf533f2467a0840bea60bc17689be96fc184951b612e95fd0f630c26bff155d2271a92d5ea28af5550e2787d31a84682783da7fd7da3b53f7f5e5a90_12.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1696_fec6723bcf533f2467a0840bea60bc17689be96fc184951b612e95fd0f630c26bff155d2271a92d5ea28af5550e2787d31a84682783da7fd7da3b53f7f5e5a90_12.jpg,"[[(266.48, 258.25), (261.36, 258.66), (262.17, 254.75), (259.61, 253.4), (259.61, 247.88), (266.48, 247.48), (267.29, 241.15), (272.4, 241.02), (276.71, 241.42), (278.33, 241.69), (278.19, 245.32), (275.77, 245.59), (275.5, 248.42), (276.31, 249.77), (277.12, 250.85), (277.52, 253.13), (277.12, 255.29), (276.44, 255.69), (275.5, 257.44), (275.1, 258.12), (271.19, 258.66)]]"
1105,1697_fec6723bcf533f2467a0840bea60bc17689be96fc184951b612e95fd0f630c26bff155d2271a92d5ea28af5550e2787d31a84682783da7fd7da3b53f7f5e5a90_18.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1697_fec6723bcf533f2467a0840bea60bc17689be96fc184951b612e95fd0f630c26bff155d2271a92d5ea28af5550e2787d31a84682783da7fd7da3b53f7f5e5a90_18.jpg,"[[(228.24, 267.74), (224.65, 268.08), (222.07, 267.63), (221.84, 265.61), (222.97, 263.03), (226.56, 262.58), (229.36, 262.13), (228.91, 260.56), (227.79, 258.31), (226.78, 255.51), (226.78, 252.48), (227.9, 251.92), (230.48, 252.03), (233.74, 252.14), (236.99, 252.14), (239.24, 249.56), (241.93, 244.4), (243.95, 241.59), (247.65, 240.58), (252.48, 241.15), (255.17, 241.37), (255.96, 242.16), (256.86, 247.54), (256.86, 251.36), (256.86, 254.72), (256.29, 257.87), (255.4, 260.67), (254.84, 263.14), (254.16, 263.36), (252.25, 261.23), (251.81, 258.2), (251.13, 252.14), (251.13, 250.23), (249.79, 248.66), (248.44, 246.64), (247.21, 246.64), (245.3, 250.68), (243.73, 252.59), (243.84, 253.04), (249.79, 252.37), (251.24, 252.93), (251.69, 254.72), (251.69, 256.18), (249.79, 257.3), (248.21, 260.33), (248.55, 262.13), (252.48, 262.69), (254.16, 262.8), (254.27, 264.04), (254.61, 265.38), (253.94, 266.51), (251.81, 267.85), (247.99, 268.75), (245.52, 268.75), (241.59, 268.53), (234.97, 267.97)]]"
1108,1800_e5577f828137e54856b98a09f28369ea034594b0c265dd53c2aba19215229799d359966987d911a8c5a26ce6cde7bab5dd998f6bf04e6f0735f4dca8b92e5f14_38.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1800_e5577f828137e54856b98a09f28369ea034594b0c265dd53c2aba19215229799d359966987d911a8c5a26ce6cde7bab5dd998f6bf04e6f0735f4dca8b92e5f14_38.jpg,"[[(390.94, 363.64), (314.95, 363.06), (306.47, 358.38), (308.22, 349.03), (313.19, 344.35), (317.87, 342.01), (319.62, 327.69), (322.25, 299.05), (332.19, 297.0), (328.1, 273.33), (331.31, 263.39), (336.58, 261.34), (349.73, 258.42), (371.36, 257.84), (374.86, 261.05), (376.62, 274.2), (388.31, 273.33), (388.6, 264.85), (389.48, 254.91), (395.61, 255.21), (396.2, 256.67), (414.61, 236.79), (427.47, 225.39), (429.52, 220.13), (433.32, 221.3), (437.7, 223.35), (444.42, 241.18), (440.63, 245.85), (442.96, 277.42), (446.18, 279.46), (449.39, 284.43), (454.36, 292.03), (449.98, 292.03), (450.27, 300.22), (448.52, 305.48), (449.98, 307.82), (442.09, 305.18), (439.46, 296.12), (435.95, 291.74), (435.66, 284.73), (435.66, 284.43), (428.64, 241.18), (422.5, 244.98), (408.47, 261.05), (404.97, 268.94), (402.34, 274.2), (403.8, 295.83), (402.04, 310.74), (403.51, 324.77), (399.41, 329.15), (393.28, 338.21), (400.29, 346.69), (401.17, 358.09), (399.12, 361.59)]]"
1132,1834_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_9.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1834_d64397e5fa9cadcff7d2aac7732f2899fa55375a70f8b18fb5ac948d82c3ee12588984eb58ee765d6e14b22531811f0382252e0abcfeab067f56392cbc97115e_9.jpg,"[[(133.39, 115.94), (181.87, 114.11), (184.06, 129.79), (178.59, 134.89), (179.32, 157.85), (138.0, 178.0), (116.0, 186.0), (109.0, 184.0), (106.06, 177.9), (111.16, 174.62), (111.89, 144.36), (121.0, 139.0)]]"
1134,1836_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_25.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1836_54509832a5f24c6e7dfe8e807c85af0474cb0a3c8e20fe4698f94b1ff59a4ff10a2577941016c0b93b4312d38c8ba65e73294eadf81194026e325d2248288d52_25.jpg,"[[(132.0, 118.0), (179.0, 113.0), (177.23, 152.78), (186.0, 157.0), (139.0, 177.0), (124.68, 182.85), (112.0, 187.0), (107.98, 177.99), (110.1, 174.95), (111.62, 142.75), (119.22, 142.45), (119.52, 137.29), (123.16, 136.07)]]"
1169,1876_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_38.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1876_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_38.jpg,"[[(409.79, 176.45), (420.3, 177.17), (420.45, 180.05), (424.19, 180.49), (425.49, 183.37), (431.97, 184.66), (433.55, 188.41), (425.06, 191.0), (420.88, 191.14), (403.74, 189.85), (403.46, 185.24), (407.49, 181.64), (409.79, 181.93), (408.93, 179.33)], [(254.47, 179.0), (274.35, 179.0), (275.64, 184.62), (275.07, 197.29), (283.13, 198.73), (281.83, 209.24), (275.64, 210.25), (273.05, 211.69), (270.75, 214.86), (265.85, 215.29), (262.39, 214.72), (244.54, 216.16), (241.23, 216.01), (240.36, 202.04), (244.54, 200.75), (247.42, 202.04), (248.28, 204.92), (251.59, 205.07), (252.46, 187.07), (255.63, 188.08), (256.2, 182.6), (253.47, 181.31)]]"
1170,1877_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_52.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1877_c006d558f667234ec2f1a9e63156686ef0a3e50ddcf0f67e26be99124f84daa6526cbea6cd888cd383f30bd546c62c8fb038209a134a2377d3eab7c09eaee346_52.jpg,"[[(283.64, 171.21), (294.33, 171.21), (296.56, 173.32), (297.26, 184.01), (297.85, 186.01), (307.25, 187.42), (307.25, 193.76), (286.22, 195.05), (282.23, 196.7), (278.94, 197.64), (277.88, 191.76), (278.35, 188.24), (280.7, 187.65), (281.06, 182.13), (281.06, 172.62)]]"
1183,1890_bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc_50.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1890_bd90ffa51fef6d40da1f1688fbc4a0ac4454e251d30bf3fafe83e98b4c202444fcd54af405b2a0758114271d134f2a438737031a4d9f42e64bc0d9c88312afdc_50.jpg,"[[(682.0, 309.0), (680.97, 317.55), (684.0, 333.0), (671.77, 332.48), (651.86, 325.02), (646.88, 321.54), (642.9, 320.29), (646.88, 314.57), (649.62, 306.11), (652.61, 303.37), (658.08, 303.12), (658.58, 308.6), (661.81, 300.63), (667.79, 303.37), (675.5, 303.37), (681.47, 305.36)]]"
1189,1896_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_0.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1896_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_0.jpg,"[[(717.87, 189.61), (719.45, 318.73), (702.13, 347.07), (664.34, 350.22), (633.0, 334.0), (630.22, 297.73), (580.36, 281.99), (571.96, 291.43), (558.84, 291.43), (550.45, 279.36), (550.45, 267.82), (539.95, 251.02), (546.77, 231.08), (552.54, 234.75), (560.94, 222.15), (563.51, 217.43), (573.01, 217.06), (615.26, 222.52), (611.64, 186.1), (632.06, 188.98), (646.96, 183.53), (647.0, 145.0), (613.0, 133.0), (652.0, 123.0), (689.0, 139.0), (691.84, 186.1)]]"
1190,1897_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_30.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1897_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_30.jpg,"[[(423.43, 161.57), (433.35, 162.41), (431.24, 196.58), (434.61, 196.16), (434.19, 204.81), (425.33, 206.08), (417.11, 204.6), (398.33, 202.7), (393.27, 200.8), (395.17, 182.66), (398.33, 177.39), (402.55, 177.39), (403.82, 174.23), (408.25, 172.33), (410.78, 163.68), (418.37, 165.16)], [(38.0, 258.0), (59.4, 220.37), (109.0, 216.0), (119.23, 194.13), (133.93, 164.21), (144.95, 161.59), (146.52, 123.27), (178.54, 119.6), (221.05, 116.97), (237.32, 120.65), (275.64, 94.41), (293.48, 103.33), (319.2, 142.69), (332.32, 159.49), (337.57, 165.79), (329.17, 185.2), (319.72, 198.33), (310.28, 208.82), (290.33, 205.67), (274.59, 179.43), (290.33, 186.25), (303.45, 183.63), (317.1, 177.33), (301.88, 158.44), (271.96, 122.22), (260.94, 136.92), (249.39, 153.71), (247.29, 173.13), (259.37, 173.13), (263.56, 188.35), (253.59, 201.48), (256.74, 213.55), (256.74, 227.72), (257.27, 242.94), (253.59, 257.63), (248.87, 263.93), (238.37, 260.26), (234.17, 249.76), (220.53, 258.16), (221.05, 270.75), (216.33, 284.93), (214.23, 292.27), (207.41, 294.37), (197.43, 289.12), (187.0, 277.0), (180.0, 290.0), (109.26, 285.98), (58.0, 283.0)], [(447.0, 197.0), (450.05, 182.11), (453.86, 176.75), (458.0, 176.24), (459.73, 172.95), (464.74, 173.64), (483.0, 183.0), (506.04, 197.14), (507.25, 203.19), (505.7, 205.96), (502.93, 204.4), (502.24, 201.64), (493.25, 196.28), (490.32, 193.34), (490.84, 198.87), (484.79, 201.64), (467.33, 199.74), (459.73, 197.32)]]"
1191,1898_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_46.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1898_d45a99fabd9df401e3974a892b0126463e8eef0dc4f3cdc3cb699ee801560752bb5f53547c752bf939d2cec5d6898df1a5d87c650d2c797fdbc5d1b19ac88353_46.jpg,"[[(432.72, 165.05), (428.67, 198.98), (433.42, 200.03), (433.95, 204.95), (433.07, 206.71), (426.0, 208.0), (413.38, 205.31), (396.68, 203.2), (396.51, 185.62), (398.62, 178.94), (404.07, 180.17), (403.89, 175.25), (407.41, 174.9), (407.93, 179.82), (409.0, 178.0), (408.11, 168.39), (411.98, 164.88), (418.3, 165.23), (423.23, 164.7), (423.4, 162.77), (427.44, 162.59), (432.37, 162.95)], [(448.0, 198.0), (449.49, 182.53), (451.07, 176.73), (455.99, 176.55), (458.98, 174.09), (470.05, 176.55), (484.0, 185.0), (487.63, 184.64), (497.26, 185.34), (501.0, 187.0), (513.29, 201.16), (512.66, 204.95), (509.28, 206.64), (502.32, 206.64), (485.45, 199.89), (475.53, 200.1), (461.19, 200.31)]]"
1232,1943_7e603b28d939238dad8ad95067b8d54fe3c53eff7fdd7d9ce5a20a9426284b6ef305f33b3b6bbb8cd851c51266e3f6ab8815416127238cbd82fc43300094a5f9_62.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1943_7e603b28d939238dad8ad95067b8d54fe3c53eff7fdd7d9ce5a20a9426284b6ef305f33b3b6bbb8cd851c51266e3f6ab8815416127238cbd82fc43300094a5f9_62.jpg,"[[(457.34, 215.71), (456.48, 217.15), (452.88, 217.44), (449.71, 217.01), (448.27, 216.86), (447.7, 215.42), (447.7, 211.97), (446.54, 209.95), (446.54, 207.07), (446.69, 204.91), (447.7, 203.62), (447.98, 202.18), (447.98, 200.59), (448.42, 199.01), (450.0, 197.86), (452.0, 197.0), (455.0, 197.0), (457.63, 196.85), (460.51, 197.42), (460.37, 196.56), (461.81, 196.42), (462.1, 196.99), (462.53, 201.6), (465.7, 203.04), (466.56, 204.48), (472.03, 204.34), (472.46, 208.66), (472.46, 214.27), (472.46, 217.44), (470.59, 217.58), (468.29, 216.86), (466.56, 216.29), (462.1, 216.29)]]"
1238,1949_b26a1d4be51bda4f78e85c33643fa688b90e59b334d735e19c62bb9ef8c4416cef7da8887ba9eb8db726e76bcbd90febb25cd1b1e246d24db23d265f6c1027cb_35.jpg,../data/Delivery_1_Workzone/Day/Batch 2/Images/1949_b26a1d4be51bda4f78e85c33643fa688b90e59b334d735e19c62bb9ef8c4416cef7da8887ba9eb8db726e76bcbd90febb25cd1b1e246d24db23d265f6c1027cb_35.jpg,"[[(185.0, 232.0), (178.0, 233.0), (179.71, 228.12), (179.71, 220.59), (184.34, 220.01), (189.55, 216.54), (213.87, 167.32), (215.61, 163.85), (218.5, 165.0), (217.93, 170.21), (208.66, 190.48), (203.45, 205.53), (198.24, 216.54), (197.66, 224.06), (197.66, 228.12)]]"
