,path,name,workzone,points,tod
1704,data/Delivery_1_Workzone/Day/Batch 1.1/Images/50_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_14.jpg,b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f,1,"[[(752.0, 306.0), (659.13, 288.91), (577.49, 276.17), (501.64, 269.23), (485.43, 263.44), (462.85, 247.8), (432.74, 232.17), (411.45, 217.28), (391.63, 204.38), (378.26, 193.85), (374.84, 204.96), (388.15, 232.17), (424.05, 276.17), (454.74, 312.65), (485.43, 327.71), (559.54, 347.97), (613.97, 352.02), (704.29, 372.29), (752.0, 372.87)], [(549.49, 220.98), (552.71, 210.93), (553.11, 190.02), (550.29, 187.21), (541.45, 162.28), (513.3, 157.05), (508.88, 141.37), (500.84, 127.7), (481.94, 114.43), (465.85, 104.37), (457.01, 97.94), (446.55, 91.91), (438.91, 99.55), (448.16, 125.69), (456.61, 146.59), (459.42, 154.23), (455.0, 157.45), (449.37, 161.07), (445.35, 171.52), (448.56, 178.76), (453.79, 182.78), (465.05, 182.78), (473.9, 184.39), (481.13, 183.59), (482.34, 175.54), (473.9, 167.1), (469.88, 149.01), (465.05, 129.3), (459.82, 114.83), (475.91, 128.5), (489.58, 138.95), (496.01, 144.18), (496.01, 155.44), (497.62, 169.92), (491.19, 173.94), (485.96, 181.17), (483.55, 189.62), (492.39, 191.23), (515.71, 204.5), (532.2, 207.71), (540.24, 223.8)], [(603.3, 256.2), (610.34, 256.2), (611.34, 228.39), (607.66, 227.38)], [(379.81, 196.18), (378.26, 193.85), (382.72, 189.78), (384.85, 185.71), (389.89, 189.78), (393.58, 192.49), (393.19, 198.12), (387.76, 201.8)], [(402.0, 186.0), (407.03, 187.13), (400.0, 214.0), (393.36, 212.05)], [(400.0, 214.0), (401.8, 216.88), (411.45, 217.28), (412.66, 198.79), (414.67, 187.13), (407.03, 187.13)], [(626.0, 409.0), (633.03, 370.64), (646.54, 312.26), (648.47, 304.05), (658.12, 299.23), (667.29, 299.71), (672.11, 306.47), (666.32, 360.99), (658.12, 400.55), (638.0, 412.0)], [(491.65, 333.97), (479.59, 336.38), (492.14, 354.23), (528.32, 351.82), (526.39, 338.79), (518.67, 338.79), (527.84, 256.28), (526.39, 253.39), (532.0, 246.0), (529.0, 237.0), (521.09, 236.98), (515.78, 239.4), (511.92, 245.19), (517.23, 251.46), (509.99, 254.35)], [(282.62, 238.79), (280.11, 241.86), (293.79, 242.97), (296.31, 240.46), (294.63, 238.51), (292.4, 208.07), (284.02, 208.07)], [(227.0, 276.0), (220.82, 283.98), (249.29, 287.36), (251.7, 277.71), (244.95, 275.78), (241.09, 223.67), (226.13, 225.6)], [(96.0, 376.0), (81.86, 386.19), (81.28, 394.29), (107.91, 396.03), (138.02, 397.19), (147.86, 382.13), (144.97, 376.92), (128.18, 375.18), (114.28, 275.02), (110.81, 268.07), (114.28, 255.33), (111.39, 248.38), (104.44, 244.33), (94.6, 248.96), (94.6, 262.86), (98.65, 268.65), (90.0, 273.0)]]",1
1705,data/Delivery_1_Workzone/Day/Batch 1.1/Images/51_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_2.jpg,b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f,1,"[[(382.29, 228.54), (380.55, 229.32), (383.65, 232.03), (386.56, 232.42), (391.99, 232.61), (391.79, 229.51), (390.24, 229.12), (389.66, 206.44), (383.65, 205.47)], [(372.99, 224.66), (378.8, 225.83), (378.22, 204.5), (373.37, 204.3)], [(675.5, 231.8), (677.18, 229.29), (687.79, 210.86), (698.96, 192.99), (705.1, 182.66), (708.17, 180.43), (711.52, 181.54), (722.13, 194.67), (732.74, 211.7), (736.65, 215.89), (736.09, 225.1), (736.65, 231.8), (731.0, 237.0), (722.0, 252.0), (713.48, 271.18), (712.08, 274.81), (706.0, 277.0), (687.51, 252.75), (677.45, 235.71)], [(312.1, 212.64), (316.56, 213.22), (315.98, 201.01), (312.1, 200.43)], [(302.6, 219.04), (306.67, 219.04), (305.7, 204.11), (301.43, 203.72)], [(293.0, 226.0), (300.08, 225.25), (297.75, 205.27), (296.39, 205.08), (296.2, 202.56), (294.26, 200.81), (293.48, 203.14), (292.32, 204.89)], [(288.44, 228.93), (290.96, 228.74), (289.6, 207.02), (288.64, 207.41)], [(406.31, 239.51), (403.97, 241.86), (411.67, 244.2), (420.05, 244.2), (419.04, 240.52), (417.37, 235.15), (417.37, 210.02), (410.0, 209.69)], [(496.54, 201.69), (502.56, 201.69), (502.56, 216.23), (495.58, 216.04)], [(395.09, 233.78), (393.35, 235.52), (398.39, 237.46), (404.98, 237.46), (404.01, 233.97), (404.0, 207.0), (397.61, 207.6)], [(432.45, 252.24), (428.09, 252.91), (431.44, 257.6), (448.53, 258.61), (444.51, 253.25), (444.85, 218.74), (442.5, 215.39), (434.46, 214.72)], [(468.64, 274.69), (460.93, 276.37), (463.61, 283.41), (491.76, 284.08), (491.76, 279.05), (486.73, 276.03), (485.39, 230.13), (478.35, 230.13), (473.33, 230.8)], [(280.49, 233.78), (288.0, 234.0), (288.05, 222.92), (288.25, 208.38), (280.1, 208.57)], [(432.01, 171.32), (450.11, 171.99), (452.12, 192.77), (441.73, 194.11), (425.98, 195.11), (423.63, 177.02), (421.96, 168.64), (417.27, 162.61), (408.22, 158.25), (398.5, 152.56), (399.51, 162.95), (405.21, 174.34), (409.9, 181.04), (422.0, 195.0), (421.0, 201.0), (418.0, 207.0), (403.87, 184.06), (397.5, 174.0), (391.13, 161.27), (387.11, 153.9), (384.77, 144.85), (386.78, 140.16), (392.81, 142.84), (402.19, 146.86), (413.58, 150.88), (421.96, 154.9), (427.99, 160.94), (429.67, 170.99)], [(563.36, 294.97), (555.65, 294.97), (553.31, 296.64), (554.98, 303.68), (564.37, 305.69), (588.49, 307.03), (588.49, 301.0), (583.13, 293.63), (585.48, 236.66), (582.46, 236.33), (586.15, 226.95), (583.8, 223.26), (578.77, 223.26), (576.43, 232.64), (577.43, 236.33), (572.74, 239.68)], [(421.46, 224.08), (429.03, 224.28), (427.86, 205.27), (422.24, 204.69)]]",1
1706,data/Delivery_1_Workzone/Day/Batch 1.1/Images/52_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_37.jpg,b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f,1,"[[(202.49, 278.99), (194.95, 280.39), (196.06, 287.09), (220.36, 288.77), (225.38, 279.83), (223.71, 277.6), (218.4, 277.6), (215.33, 227.34), (210.86, 224.82), (205.56, 224.82), (201.37, 226.78)], [(144.0, 354.0), (126.15, 356.6), (120.36, 375.13), (186.37, 376.28), (187.53, 358.91), (174.21, 354.86), (157.42, 354.86), (138.0, 258.0), (131.0, 268.0)], [(577.0, 355.0), (583.47, 345.56), (585.14, 337.19), (588.49, 330.82), (589.83, 327.13), (597.54, 316.75), (597.2, 309.04), (600.0, 306.0), (600.89, 295.3), (602.57, 280.22), (601.56, 261.12), (601.23, 248.39), (598.21, 247.05), (595.53, 243.7), (601.23, 240.35), (607.59, 235.99), (612.62, 234.65), (612.62, 230.63), (610.61, 224.26), (608.26, 223.59), (607.59, 217.56), (610.27, 210.86), (614.63, 206.51), (622.0, 206.84), (626.69, 209.86), (628.03, 214.21), (629.04, 216.89), (625.69, 218.9), (625.69, 223.26), (626.02, 227.95), (623.68, 235.32), (631.38, 237.33), (634.4, 239.68), (637.41, 246.38), (639.42, 252.08), (640.43, 258.11), (641.43, 264.14), (632.39, 267.15), (632.39, 278.55), (632.05, 287.26), (629.04, 299.32), (626.69, 310.71), (622.0, 324.12), (616.3, 332.83), (613.29, 339.2), (611.95, 345.23), (612.62, 349.58), (616.64, 352.93), (616.64, 354.94), (615.63, 356.95), (610.27, 356.62), (603.57, 355.28), (600.55, 353.94), (603.24, 347.57), (604.91, 341.88), (604.24, 334.5), (605.58, 327.47), (609.27, 325.12), (610.61, 317.75), (606.59, 322.78), (600.55, 332.16), (596.53, 340.54), (595.19, 345.23), (592.85, 347.24), (590.17, 354.94)], [(531.17, 375.18), (513.8, 376.34), (533.49, 398.34), (576.91, 395.45), (564.17, 378.66), (570.54, 334.07), (574.6, 275.02), (569.38, 269.8), (553.17, 272.7)], [(517.46, 237.3), (525.0, 238.0), (524.16, 207.48), (520.14, 206.14), (519.13, 233.61)], [(405.4, 256.26), (400.38, 257.38), (401.77, 262.41), (421.04, 262.69), (422.15, 258.5), (419.36, 257.66), (417.69, 217.45), (416.29, 217.45), (416.29, 209.91), (413.5, 208.8), (410.43, 208.8), (407.91, 211.59), (409.31, 216.89)], [(427.99, 227.95), (426.99, 224.6), (430.34, 222.59), (442.0, 211.0), (457.0, 198.0), (470.88, 184.73), (473.9, 182.38), (479.26, 186.74), (487.97, 198.8), (503.05, 216.22), (512.77, 228.29), (514.11, 230.63), (512.43, 232.64), (504.05, 242.02), (484.0, 260.0), (469.21, 271.18), (466.52, 271.18), (465.85, 269.84)]]",1
1707,data/Delivery_1_Workzone/Day/Batch 1.1/Images/53_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_7.jpg,b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f,1,"[[(469.12, 224.01), (420.26, 218.71), (388.42, 212.57), (376.7, 206.14), (372.23, 205.86), (371.11, 221.78), (383.68, 232.67), (385.63, 235.18), (465.21, 246.07)], [(644.66, 384.45), (619.18, 390.24), (644.08, 414.56), (667.82, 418.61), (688.66, 419.19), (685.19, 409.35), (670.71, 396.03), (683.45, 291.23), (664.92, 291.23)], [(504.54, 303.39), (497.59, 303.97), (495.27, 309.18), (505.69, 314.97), (532.33, 313.23), (529.43, 305.7), (525.96, 305.12), (525.38, 243.75), (511.48, 242.59)], [(458.21, 277.33), (455.26, 281.73), (463.08, 285.96), (484.33, 286.48), (482.94, 282.89), (477.9, 281.21), (478.71, 232.63), (478.19, 229.51), (468.41, 228.98), (463.08, 278.66)], [(479.29, 246.85), (487.66, 246.58), (485.99, 241.55), (486.55, 213.35), (477.89, 214.18), (478.0, 228.0)], [(425.95, 260.82), (419.81, 262.77), (426.23, 265.84), (444.1, 265.84), (440.19, 259.98), (440.75, 220.05), (438.24, 219.49), (439.91, 214.46), (437.96, 212.51), (435.45, 211.95), (432.93, 211.95), (431.26, 216.14), (432.93, 218.65), (429.02, 220.05)], [(401.94, 244.9), (396.63, 244.62), (400.54, 248.53), (415.62, 247.97), (411.71, 246.02), (411.99, 213.91), (407.8, 212.51), (403.89, 212.51)], [(388.54, 238.2), (397.75, 238.2), (399.7, 209.72), (397.75, 208.6), (397.19, 204.69), (393.84, 204.13), (393.56, 206.65), (392.44, 207.48)], [(242.22, 265.56), (235.52, 267.24), (237.75, 271.43), (258.41, 270.31), (260.09, 267.8), (256.46, 265.84), (256.18, 245.74), (241.1, 245.46)], [(257.0, 255.0), (267.63, 256.07), (269.58, 252.72), (267.35, 252.44), (265.95, 219.77), (256.74, 220.61)], [(275.0, 240.0), (272.1, 241.55), (272.1, 243.78), (285.78, 244.34), (286.62, 241.55), (283.27, 239.32), (282.71, 212.79), (280.75, 210.83), (280.47, 208.32), (277.96, 207.76), (276.84, 210.28), (274.33, 211.95)], [(309.44, 217.64), (307.7, 218.23), (308.47, 220.36), (316.03, 220.75), (316.62, 197.48), (310.22, 197.48)], [(580.0, 234.0), (588.94, 233.48), (586.71, 207.23), (579.0, 207.0)], [(437.04, 183.78), (439.55, 189.92), (440.11, 195.22), (429.5, 197.74), (424.19, 192.15), (423.36, 184.61), (422.24, 186.01), (422.8, 180.15), (421.96, 169.54), (415.82, 163.11), (413.3, 154.74), (410.51, 148.59), (407.0, 140.0), (407.0, 136.0), (405.0, 132.0), (409.0, 125.0), (419.0, 133.0), (429.0, 135.0), (435.64, 139.1), (444.3, 146.36), (449.32, 146.64), (454.07, 151.94), (459.93, 168.14), (468.87, 168.14), (476.41, 170.37), (479.48, 174.0), (489.53, 173.72), (491.77, 183.22), (495.12, 192.15), (496.23, 196.62), (483.39, 198.58), (482.55, 211.14), (476.13, 211.14), (459.0, 210.0), (454.0, 203.0), (454.0, 186.0), (455.19, 181.26), (453.0, 178.0), (451.28, 172.61), (451.0, 165.35), (444.3, 158.65), (434.0, 153.0), (429.0, 149.0), (422.24, 143.57), (421.96, 152.78), (426.15, 162.56), (426.71, 168.7), (430.89, 175.96), (430.06, 180.7), (432.85, 183.22)], [(615.0, 187.0), (625.84, 185.6), (641.76, 200.55), (640.31, 223.72), (626.8, 240.12), (605.09, 239.64), (591.0, 218.0), (600.0, 189.0)], [(533.17, 235.21), (528.46, 236.15), (528.86, 237.9), (541.52, 237.5), (538.83, 236.02), (536.4, 208.28), (531.83, 208.14)], [(294.1, 228.76), (291.39, 229.73), (291.39, 231.28), (302.25, 230.89), (303.22, 230.11), (301.86, 228.76), (299.53, 204.71), (294.3, 204.71)]]",1
1711,data/Delivery_1_Workzone/Day/Batch 1.1/Images/57_3667b80df3fa42e5db7381b4a0f1b4a2df83ac74397fa4efbaafa001e73ff62d55923e10e62a3aac70ebe060c58c2b799d7c590efeed601792058ce7a555d7fb_16.jpg,3667b80df3fa42e5db7381b4a0f1b4a2df83ac74397fa4efbaafa001e73ff62d55923e10e62a3aac70ebe060c58c2b799d7c590efeed601792058ce7a555d7fb,1,"[[(602.0, 114.0), (617.93, 119.01), (621.79, 117.56), (647.84, 122.39), (659.42, 125.28), (659.42, 129.63), (669.07, 132.04), (679.0, 136.0), (686.92, 139.76), (687.0, 145.0), (688.0, 150.0), (687.89, 187.04), (660.87, 190.9), (650.0, 212.0), (654.0, 221.0), (655.0, 229.0), (656.53, 236.26), (674.38, 242.05), (682.1, 246.39), (685.48, 252.67), (685.48, 258.94), (689.82, 264.73), (683.55, 265.69), (682.58, 275.83), (680.17, 278.24), (678.24, 284.03), (672.45, 285.48), (666.66, 285.48), (661.83, 278.72), (658.94, 271.48), (660.39, 263.28), (646.39, 261.83), (643.98, 275.34), (641.09, 279.69), (636.26, 275.83), (637.71, 262.32), (631.44, 262.8), (628.54, 271.97), (627.58, 279.2), (620.82, 284.03), (615.0, 285.0), (609.24, 279.69), (605.0, 269.0), (602.0, 255.08), (596.69, 254.11), (592.83, 250.74), (594.76, 246.88), (591.87, 239.64), (598.14, 243.02), (601.04, 245.43), (610.69, 243.98), (610.69, 239.64), (618.89, 240.6), (625.16, 242.53), (626.13, 237.23), (626.13, 228.06), (636.26, 227.09), (640.6, 216.48), (640.6, 199.59), (639.64, 186.08), (622.75, 181.25), (609.0, 181.0), (599.0, 178.0), (599.0, 169.0)], [(594.28, 287.46), (588.49, 288.42), (594.76, 292.76), (608.28, 291.8), (605.38, 286.97), (603.0, 263.0), (597.66, 261.4)], [(428.0, 215.0), (433.9, 214.81), (433.9, 212.79), (432.82, 212.52), (432.02, 205.11), (428.78, 205.11), (429.05, 211.85)]]",1
1712,data/Delivery_1_Workzone/Day/Batch 1.1/Images/58_3667b80df3fa42e5db7381b4a0f1b4a2df83ac74397fa4efbaafa001e73ff62d55923e10e62a3aac70ebe060c58c2b799d7c590efeed601792058ce7a555d7fb_20.jpg,3667b80df3fa42e5db7381b4a0f1b4a2df83ac74397fa4efbaafa001e73ff62d55923e10e62a3aac70ebe060c58c2b799d7c590efeed601792058ce7a555d7fb,1,"[[(620.32, 287.83), (615.63, 289.17), (618.65, 293.19), (639.42, 294.53), (640.43, 292.18), (634.4, 290.51), (633.73, 268.39), (622.0, 268.73)]]",1
1713,data/Delivery_1_Workzone/Day/Batch 1.1/Images/59_86feaefbf1fb729a37fe392706a048c2d097649dc75a3fdf33b79d62aded50d81d12c782fcc63c9c39557c8cf75145f67c523b0a7282003286038c1b87eb14e1_12.jpg,86feaefbf1fb729a37fe392706a048c2d097649dc75a3fdf33b79d62aded50d81d12c782fcc63c9c39557c8cf75145f67c523b0a7282003286038c1b87eb14e1,1,"[[(705.45, 423.24), (656.82, 388.5), (634.81, 374.61), (633.66, 324.23), (604.13, 323.07), (603.55, 358.97), (572.86, 339.86), (495.85, 296.44), (438.53, 262.28), (399.73, 240.28), (391.63, 236.8), (392.0, 228.0), (385.26, 227.54), (382.94, 229.85), (371.36, 225.8), (364.99, 240.28), (391.63, 277.91), (418.26, 319.02), (475.01, 397.77), (493.0, 424.0), (571.12, 421.51), (601.0, 427.0), (631.34, 428.45), (677.08, 431.93), (714.14, 437.14)], [(752.0, 299.91), (691.56, 284.28), (629.6, 270.38), (633.08, 251.28), (623.81, 251.86), (618.02, 268.07), (579.81, 259.38), (543.33, 253.01), (496.43, 241.43), (454.74, 232.75), (423.47, 224.64), (416.53, 222.33), (409.58, 221.75), (407.26, 228.69), (442.58, 247.22), (530.59, 283.7), (619.76, 319.02), (707.77, 356.08), (752.0, 376.34)]]",1
1714,data/Delivery_1_Workzone/Day/Batch 1.1/Images/5_52ba7f7a2b9b4a3fdd65262febe678ff2da5ae588730734360ab931cc3ed9cff19955cd41ba433c04a301d457385f915a6cf3a91594408f06c06c78482eaee74_30.jpg,52ba7f7a2b9b4a3fdd65262febe678ff2da5ae588730734360ab931cc3ed9cff19955cd41ba433c04a301d457385f915a6cf3a91594408f06c06c78482eaee74,1,"[[(399.06, 289.63), (395.71, 292.7), (401.02, 294.66), (412.74, 292.98), (413.3, 289.63), (409.39, 287.12), (406.04, 265.62), (401.58, 264.5)], [(361.0, 279.0), (365.64, 279.51), (372.59, 279.35), (372.59, 276.6), (370.0, 275.15), (368.39, 260.93), (365.8, 260.77), (362.08, 275.15)], [(343.17, 265.8), (349.87, 266.21), (347.17, 253.0), (345.67, 253.0)], [(627.29, 364.18), (620.34, 366.5), (635.39, 378.66), (656.82, 372.87), (655.08, 364.76), (649.87, 364.18), (648.71, 308.02), (641.76, 306.28)], [(470.83, 318.11), (474.45, 322.02), (497.35, 322.02), (496.23, 318.11), (492.0, 316.0), (486.74, 280.42), (484.23, 280.42), (473.9, 316.16)]]",1
1715,data/Delivery_1_Workzone/Day/Batch 1.1/Images/60_86feaefbf1fb729a37fe392706a048c2d097649dc75a3fdf33b79d62aded50d81d12c782fcc63c9c39557c8cf75145f67c523b0a7282003286038c1b87eb14e1_46.jpg,86feaefbf1fb729a37fe392706a048c2d097649dc75a3fdf33b79d62aded50d81d12c782fcc63c9c39557c8cf75145f67c523b0a7282003286038c1b87eb14e1,1,"[[(752.0, 214.8), (685.77, 212.48), (614.55, 212.48), (545.65, 210.17), (548.0, 219.0), (542.0, 258.0), (629.02, 291.23), (723.4, 325.97), (752.0, 336.97)], [(724.56, 442.35), (677.66, 406.45), (630.18, 374.61), (583.86, 342.76), (584.44, 299.33), (560.12, 299.91), (558.38, 332.34), (505.69, 295.28), (466.9, 273.86), (428.11, 248.96), (408.0, 235.0), (404.0, 231.0), (402.51, 224.0), (398.0, 221.0), (388.0, 225.0), (388.0, 245.0), (397.0, 270.0), (460.0, 364.0), (504.0, 425.0), (583.0, 422.0), (609.0, 429.0), (656.0, 431.0)], [(522.0, 94.0), (549.51, 95.42), (547.09, 73.7), (618.5, 80.46), (623.81, 124.37), (629.12, 171.65), (624.29, 171.65), (624.0, 178.0), (598.24, 177.44), (571.0, 176.0), (545.65, 176.0), (545.65, 164.9), (540.34, 164.9), (540.34, 166.83), (527.31, 166.83)]]",1
1716,data/Delivery_1_Workzone/Day/Batch 1.1/Images/61_86feaefbf1fb729a37fe392706a048c2d097649dc75a3fdf33b79d62aded50d81d12c782fcc63c9c39557c8cf75145f67c523b0a7282003286038c1b87eb14e1_60.jpg,86feaefbf1fb729a37fe392706a048c2d097649dc75a3fdf33b79d62aded50d81d12c782fcc63c9c39557c8cf75145f67c523b0a7282003286038c1b87eb14e1,1,"[[(597.2, 319.43), (587.15, 325.12), (585.14, 332.83), (594.52, 337.52), (626.02, 338.19), (637.75, 337.19), (640.09, 327.8), (628.37, 320.43), (631.72, 276.2), (630.04, 272.52), (628.37, 266.48), (620.99, 264.47), (617.98, 260.12), (608.6, 268.49), (606.25, 269.16)], [(513.0, 293.0), (506.8, 296.21), (515.85, 301.23), (537.29, 301.57), (548.02, 300.23), (545.0, 294.87), (539.64, 291.18), (539.64, 252.31), (517.0, 251.0)]]",1
1720,data/Delivery_1_Workzone/Day/Batch 1.1/Images/65_6fbcb17a20c98636c2e0f3463820a688be33fa6324c55ef05b94a3889be34fbd424aadf5bce226982fa723301bcbf9c17b10c95e74b14ac4ef34382f4afef0b7_18.jpg,6fbcb17a20c98636c2e0f3463820a688be33fa6324c55ef05b94a3889be34fbd424aadf5bce226982fa723301bcbf9c17b10c95e74b14ac4ef34382f4afef0b7,1,"[[(623.47, 343.22), (615.03, 344.42), (627.49, 358.5), (653.63, 358.09), (654.44, 350.45), (650.41, 339.6), (653.23, 267.22), (648.4, 263.2), (649.61, 258.38), (648.4, 248.73), (642.37, 249.13), (637.55, 252.75), (643.58, 261.99), (635.94, 263.6)], [(410.04, 225.41), (424.0, 225.0), (420.62, 190.51), (413.92, 189.95)], [(384.08, 181.6), (401.04, 181.44), (401.69, 197.76), (382.62, 197.92)], [(375.0, 190.0), (380.88, 190.44), (381.36, 172.18), (376.51, 172.02)], [(355.83, 192.22), (361.0, 192.06), (361.0, 176.87), (356.15, 176.71)], [(321.0, 144.0), (341.0, 144.0), (340.87, 153.65), (320.71, 153.65)]]",1
1721,data/Delivery_1_Workzone/Day/Batch 1.1/Images/66_6fbcb17a20c98636c2e0f3463820a688be33fa6324c55ef05b94a3889be34fbd424aadf5bce226982fa723301bcbf9c17b10c95e74b14ac4ef34382f4afef0b7_33.jpg,6fbcb17a20c98636c2e0f3463820a688be33fa6324c55ef05b94a3889be34fbd424aadf5bce226982fa723301bcbf9c17b10c95e74b14ac4ef34382f4afef0b7,1,"[[(299.49, 178.47), (304.38, 177.77), (302.98, 166.84), (299.03, 166.14)], [(421.66, 109.83), (465.4, 111.69), (511.94, 113.08), (511.48, 160.55), (480.99, 159.86), (483.09, 168.93), (490.3, 169.16), (491.7, 162.65), (493.79, 162.88), (491.23, 168.93), (495.65, 170.56), (495.89, 174.05), (498.45, 176.38), (504.03, 175.91), (502.4, 185.68), (499.84, 196.85), (504.73, 200.81), (504.5, 206.63), (498.68, 206.86), (498.45, 219.66), (506.36, 219.42), (510.78, 221.05), (509.85, 229.9), (509.85, 234.78), (506.82, 236.64), (506.82, 243.16), (507.75, 250.14), (507.99, 257.12), (504.03, 257.12), (501.47, 247.58), (495.42, 248.05), (492.86, 248.05), (493.33, 241.76), (488.44, 236.88), (475.41, 235.95), (451.91, 236.18), (451.44, 247.81), (452.84, 256.89), (448.88, 255.49), (449.58, 239.67), (444.23, 237.81), (444.23, 245.72), (443.06, 248.98), (433.76, 249.67), (430.03, 245.95), (431.66, 235.25), (432.13, 229.2), (428.17, 227.34), (429.1, 222.45), (432.36, 217.8), (440.51, 217.1), (440.51, 202.21), (441.44, 196.85), (439.11, 195.46), (439.34, 184.75), (439.11, 179.17), (439.34, 168.47), (438.41, 158.46), (420.96, 157.76)], [(565.69, 279.16), (564.06, 281.72), (567.09, 288.0), (585.01, 288.46), (584.31, 284.28), (578.72, 278.23), (579.42, 227.27), (580.35, 222.85), (580.35, 219.82), (577.56, 219.59), (574.07, 219.59), (572.91, 221.91), (571.98, 224.71), (573.37, 226.8), (570.11, 227.96), (569.42, 228.66)], [(525.77, 366.54), (509.0, 371.0), (521.0, 390.0), (530.0, 397.0), (566.0, 394.0), (563.4, 377.64), (560.99, 365.57), (554.72, 362.2), (565.33, 283.55), (559.06, 278.72), (563.88, 270.04), (561.47, 260.87), (555.68, 260.39), (550.37, 260.87), (549.89, 275.34), (545.07, 282.58), (531.56, 351.1)], [(390.0, 197.0), (396.53, 196.16), (395.6, 176.61), (391.17, 176.61), (389.55, 191.5)], [(376.0, 231.0), (372.09, 234.48), (371.63, 236.57), (378.84, 237.74), (387.68, 238.9), (392.11, 237.74), (390.48, 234.71), (387.22, 230.06), (387.45, 199.81), (384.43, 195.62), (385.82, 193.06), (385.36, 190.27), (382.8, 188.87), (381.17, 188.87), (378.38, 189.11), (377.68, 191.2), (379.54, 195.16), (378.14, 197.02)], [(343.68, 198.11), (341.52, 199.19), (340.04, 200.0), (340.04, 202.42), (347.58, 202.96), (353.64, 202.42), (353.51, 200.4), (349.87, 195.96), (350.28, 179.66), (348.66, 176.97), (349.34, 175.09), (348.8, 173.2), (347.58, 171.58), (345.97, 171.58), (344.76, 171.99), (343.54, 173.74), (343.81, 175.76), (344.89, 177.64), (343.95, 178.59)], [(321.72, 189.08), (328.23, 189.55), (327.3, 174.42), (323.34, 174.66)]]",1
1722,data/Delivery_1_Workzone/Day/Batch 1.1/Images/67_6fbcb17a20c98636c2e0f3463820a688be33fa6324c55ef05b94a3889be34fbd424aadf5bce226982fa723301bcbf9c17b10c95e74b14ac4ef34382f4afef0b7_39.jpg,6fbcb17a20c98636c2e0f3463820a688be33fa6324c55ef05b94a3889be34fbd424aadf5bce226982fa723301bcbf9c17b10c95e74b14ac4ef34382f4afef0b7,1,"[[(260.56, 175.12), (264.75, 175.12), (264.75, 164.79), (261.12, 164.23)], [(247.16, 172.44), (251.35, 171.32), (251.07, 161.83), (247.72, 160.99)], [(229.85, 171.6), (234.04, 171.04), (233.48, 162.11), (229.85, 162.11)], [(397.81, 202.79), (395.71, 205.86), (401.21, 207.47), (407.51, 207.64), (406.22, 203.43), (405.25, 183.07), (398.46, 182.75)], [(280.01, 180.33), (284.38, 180.49), (284.21, 166.59), (280.5, 166.27)], [(220.0, 144.0), (235.0, 144.0), (235.0, 154.0), (218.96, 153.65)], [(557.23, 374.61), (538.7, 381.55), (557.8, 412.82), (608.76, 407.61), (602.39, 395.45), (585.6, 378.66), (594.28, 292.97), (585.6, 287.17), (589.65, 275.02), (586.18, 268.07), (579.23, 267.49), (573.44, 271.54), (578.07, 286.6), (571.7, 290.65)], [(378.96, 245.77), (386.5, 250.23), (398.5, 249.12), (393.76, 245.77), (393.2, 203.32), (389.57, 200.81), (391.8, 197.18), (391.52, 194.95), (388.73, 192.99), (384.82, 192.99), (383.15, 195.78), (385.66, 199.13), (382.87, 202.48)], [(312.0, 193.0), (310.39, 195.84), (317.5, 196.16), (319.76, 195.35), (318.47, 190.67), (318.0, 173.0), (316.21, 171.28), (312.33, 171.6)], [(611.65, 294.12), (604.13, 298.18), (619.76, 308.6), (640.02, 303.39), (630.76, 296.44), (633.08, 238.54), (629.6, 235.64), (630.76, 229.27), (627.86, 224.64), (624.97, 225.22), (624.39, 233.33), (620.34, 235.64)]]",1
